

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:15 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2020-05-13,,   23.87,    17.9,    25.8,    11.5,    18.7,   0.000,     5.4,     9.4,    17.5,    13.1,-99.9,    27.5,    23.3,    22.0,    24.4,    21.5,-99.9,    15.5,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.56,    6.28,   10.54,    8.11,-99.9,   17.33,   12.85,    3.23,      61,     3.7,      79,      50,  496.54,
2027,2020-05-14,,   23.87,    20.7,    29.9,    14.3,    22.7,   0.000,     5.2,     9.2,    17.5,    12.9,-99.9,    27.3,    24.9,    23.5,    25.4,    21.9,-99.9,    15.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.2,    4.51,    6.20,   10.55,    7.97,-99.9,   17.19,   12.86,    3.24,     123,     5.6,      83,      50,  453.08,
2027,2020-05-15,,   23.87,    20.1,    29.5,    17.5,    23.4,   0.000,     5.0,     9.1,    17.4,    12.7,-99.9,    27.5,    24.9,    23.6,    25.7,    22.2,-99.9,    15.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.40,    6.12,   10.48,    7.89,-99.9,   17.32,   12.85,    3.25,     125,     7.0,      81,      50,  437.89,
2027,2020-05-16,,   23.87,    21.9,    30.2,    17.0,    23.9,   0.000,     5.0,     9.1,    17.1,    12.6,-99.9,    27.2,    25.6,    24.1,    26.0,    22.5,-99.9,    15.9,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.43,    6.14,   10.31,    7.81,-99.9,   17.14,   12.85,    3.25,     115,     4.9,      84,      50,  412.59,
2027,2020-05-17,,   23.87,    23.3,    31.3,    18.7,    25.0,   0.000,     4.9,     9.1,    17.1,    12.3,-99.9,    27.5,    26.3,    24.9,    26.6,    22.9,-99.9,    16.0,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.37,    6.14,   10.31,    7.66,-99.9,   17.31,   12.86,    3.26,      97,     4.4,      84,      50,  407.49,
2027,2020-05-18,,   23.88,    21.9,    32.6,    19.0,    25.6,   0.010,     4.9,     9.1,    17.1,    12.3,-99.9,    27.1,    27.0,    25.5,    27.3,    23.4,-99.9,    16.2,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.36,    6.13,   10.29,    7.69,-99.9,   17.07,   12.86,    3.26,     107,     2.8,     100,      50,  395.66,
2027,2020-05-19,,   23.89,    22.4,    30.8,    21.1,    24.9,   0.010,     4.8,     8.9,    16.9,    12.2,-99.9,    27.2,    26.6,    25.0,    27.0,    23.5,-99.9,    16.5,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.35,    6.04,   10.19,    7.62,-99.9,   17.13,   12.86,    3.26,     164,     4.4,     100,      51,  345.58,
2027,2020-05-20,,   23.91,    21.9,    30.0,    20.4,    24.9,   0.020,     5.1,     8.9,    17.0,    12.1,-99.9,    27.0,    26.2,    24.9,    27.0,    23.7,-99.9,    16.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    4.47,    6.05,   10.28,    7.60,-99.9,   16.94,   12.85,    3.26,     247,     3.9,      77,      50,  441.56,
2027,2020-05-21,,   24.21,    17.3,    25.9,    17.3,    21.6,   0.300,    15.0,    15.3,    20.9,    11.8,-99.9,    27.0,    23.2,    21.4,    24.4,    22.6,-99.9,    16.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    9.10,    9.30,   12.68,    7.40,-99.9,   16.99,   12.86,    3.25,     199,     3.4,     100,      52,  140.15,
2027,2020-05-22,,   24.23,    23.8,    27.3,    16.7,    21.8,   0.020,    13.5,    14.7,    20.4,    12.1,-99.9,    27.0,    24.6,    22.7,    24.9,    22.3,-99.9,    16.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.27,    8.97,   12.34,    7.56,-99.9,   16.99,   12.87,    3.24,     360,     2.8,     100,      51,  309.06,
2027,2020-05-23,,   24.24,    20.2,    33.0,    20.2,    24.7,   0.010,    18.3,    17.9,    23.3,    12.3,-99.9,    26.9,    24.4,    22.4,    25.4,    22.9,-99.9,    16.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   11.04,   10.77,   14.31,    7.69,-99.9,   16.89,   12.77,    3.25,     225,     4.1,     100,      52,  375.77,
2027,2020-05-24,,   24.24,    22.5,    32.0,    19.5,    25.3,   0.000,    14.7,    15.6,    21.6,    15.2,-99.9,    26.8,    26.5,    24.6,    26.9,    23.3,-99.9,    16.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.95,    9.43,   13.14,    9.23,-99.9,   16.78,   12.87,    3.25,     345,     2.8,     100,      52,  458.90,
2027,2020-05-25,,   24.24,    23.9,    31.2,    20.5,    26.1,   0.000,    13.3,    14.8,    21.2,    14.9,-99.9,    27.5,    26.4,    24.5,    26.9,    23.6,-99.9,    16.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.20,    9.01,   12.90,    9.08,-99.9,   17.34,   12.87,    3.26,     107,     3.3,     100,      52,  399.84,
2027,2020-05-26,,   24.24,    23.0,    30.4,    22.2,    25.1,   0.000,    13.5,    14.6,    20.7,    14.5,-99.9,    27.3,    25.8,    23.8,    26.4,    23.5,-99.9,    17.0,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.30,    8.89,   12.55,    8.82,-99.9,   17.23,   12.87,    3.26,      98,     5.4,     100,      53,  322.12,
2027,2020-05-27,,   24.24,    22.8,    26.2,    22.6,    23.6,   0.000,    16.0,    15.5,    20.7,    14.4,-99.9,    27.5,    24.5,    22.3,    25.0,    22.8,-99.9,    17.1,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    9.69,    9.38,   12.55,    8.78,-99.9,   17.34,   12.86,    3.25,      74,     5.0,     100,      54,  157.39,
2027,2020-05-28,,   24.30,    23.1,    29.6,    21.9,    24.9,   0.060,    14.5,    14.9,    20.9,    14.3,-99.9,    27.4,    25.4,    23.4,    25.8,    22.8,-99.9,    17.0,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.82,    9.07,   12.68,    8.73,-99.9,   17.29,   12.86,    3.25,      62,     2.7,     100,      54,  217.46,
2027,2020-05-29,,   24.30,    24.8,    32.4,    22.0,    26.6,   0.000,    13.4,    14.4,    20.6,    14.0,-99.9,    27.4,    26.6,    24.6,    26.8,    23.3,-99.9,    17.0,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.27,    8.77,   12.50,    8.56,-99.9,   17.29,   12.87,    3.26,     190,     2.4,      97,      54,  335.48,
2027,2020-05-30,,   24.45,    23.2,    30.4,    23.1,    25.3,   0.150,    14.4,    14.8,    20.1,    14.0,-99.9,    27.3,    26.0,    23.9,    26.3,    23.4,-99.9,    17.1,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.78,    8.97,   12.14,    8.55,-99.9,   17.22,   12.87,    3.26,     165,     2.2,     100,      55,  229.81,
2027,2020-05-31,,   24.46,    24.2,    32.6,    22.7,    26.8,   0.010,    12.8,    14.3,    20.5,    13.8,-99.9,    27.1,    26.9,    25.1,    27.2,    23.8,-99.9,    17.2,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    7.93,    8.73,   12.39,    8.45,-99.9,   17.05,   12.85,    3.25,     252,     2.0,     100,      55,  357.51,
2027,2020-06-01,,   24.46,    24.0,    32.3,    21.6,    27.0,   0.000,    11.2,    13.5,    19.8,    13.7,-99.9,    26.9,    26.6,    25.0,    27.3,    24.1,-99.9,    17.4,     0.1,     0.1,     0.0,     0.1,-99.9,     0.2,    7.12,    8.28,   11.95,    8.42,-99.9,   16.86,   12.86,    3.26,     330,     2.8,      74,      55,  447.98,
2027,2020-06-02,,   24.46,    23.2,    30.5,    22.6,    26.2,   0.000,     9.7,    12.7,    19.6,    13.4,-99.9,    27.1,    26.0,    24.4,    27.0,    24.0,-99.9,    17.5,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    6.43,    7.87,   11.86,    8.25,-99.9,   17.07,   12.86,    3.25,      99,     5.8,      73,      55,  381.89,
2027,2020-06-03,,   24.46,    23.4,    30.5,    19.8,    25.5,   0.000,     9.0,    11.9,    19.1,    13.3,-99.9,    27.0,    26.4,    24.8,    27.2,    24.0,-99.9,    17.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    6.10,    7.50,   11.54,    8.22,-99.9,   16.95,   12.85,    3.26,     113,     3.8,      73,      54,  396.58,
2027,2020-06-04,,   24.46,    23.4,    29.4,    19.8,    25.3,   0.000,     8.8,    11.4,    19.1,    13.0,-99.9,    26.7,    26.4,    24.6,    26.9,    23.8,-99.9,    17.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.2,    6.01,    7.23,   11.53,    8.04,-99.9,   16.75,   12.85,    3.26,     186,     1.9,      95,      54,  276.32,
2027,2020-06-05,,   24.46,    23.8,    30.7,    21.3,    25.7,   0.000,     8.0,    10.8,    18.6,    12.8,-99.9,    26.9,    26.4,    24.7,    27.1,    23.9,-99.9,    17.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.65,    6.95,   11.24,    7.91,-99.9,   16.91,   12.86,    3.26,     195,     1.7,     100,      55,  279.99,
2027,2020-06-06,,   24.46,    25.2,    33.1,    22.0,    27.4,   0.000,     7.1,    10.0,    18.7,    12.5,-99.9,    26.8,    27.8,    26.3,    28.1,    24.4,-99.9,    17.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.26,    6.56,   11.25,    7.77,-99.9,   16.78,   12.86,    3.25,     201,     2.3,      86,      54,  422.38,
2027,2020-06-07,,   24.56,    23.4,    29.5,    22.7,    24.9,   0.100,     6.6,     9.8,    18.4,    12.5,-99.9,    26.9,    26.2,    24.3,    26.7,    24.1,-99.9,    17.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.03,    6.45,   11.09,    7.78,-99.9,   16.88,   12.85,    3.26,     146,     3.2,     100,      56,  187.48,
2027,2020-06-08,,   25.41,    24.0,    26.7,    23.0,    24.4,   0.850,    20.8,    17.9,    18.3,    12.2,-99.9,    26.7,    25.6,    23.5,    25.8,    23.5,-99.9,    17.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   12.61,   10.82,   11.02,    7.60,-99.9,   16.72,   12.87,    3.25,     126,     4.7,     100,      56,  151.27,
2027,2020-06-09,,   25.44,    25.9,    33.1,    23.8,    27.6,   0.030,    15.1,    15.7,    21.6,    12.1,-99.9,    26.8,    27.2,    25.1,    27.2,    23.8,-99.9,    17.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    9.19,    9.48,   13.12,    7.58,-99.9,   16.85,   12.88,    3.26,     163,     3.8,     100,      58,  350.57,
2027,2020-06-10,,   26.12,    24.3,    30.6,    23.6,    26.7,   0.680,    17.6,    17.2,    23.7,    14.6,-99.9,    26.7,    27.2,    25.2,    27.3,    24.1,-99.9,    17.8,     0.1,     0.0,     0.0,     0.1,-99.9,     0.1,   10.63,   10.34,   14.57,    8.89,-99.9,   16.75,   12.85,    3.26,     167,     2.5,     100,      58,  284.17,
2027,2020-06-11,,   26.13,    26.0,    33.4,    23.2,    27.6,   0.010,    14.8,    15.8,    22.6,    15.3,-99.9,    27.0,    27.9,    25.8,    27.6,    24.4,-99.9,    17.9,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    9.02,    9.55,   13.82,    9.26,-99.9,   17.00,   12.86,    3.26,     169,     2.3,     100,      58,  340.48,
2027,2020-06-12,,   26.13,    25.6,    33.5,    24.2,    28.5,   0.000,    13.6,    15.2,    21.8,    14.6,-99.9,    26.9,    28.5,    26.5,    28.5,    24.8,-99.9,    18.1,     0.1,     0.0,     0.0,     0.1,-99.9,     0.2,    8.35,    9.22,   13.26,    8.88,-99.9,   16.86,   12.89,    3.26,     258,     2.0,     100,      58,  280.40,
2027,2020-06-13,,   28.26,    21.8,    32.2,    21.8,    26.0,   2.130,    18.7,    18.0,    25.3,    21.0,-99.9,    31.3,    22.8,    21.3,    23.9,    23.6,-99.9,    19.1,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   11.26,   10.83,   15.69,   12.75,-99.9,   20.38,   12.77,    3.26,      36,     3.5,     100,      60,  243.68,
2027,2020-06-14,,   28.26,    23.4,    30.6,    21.6,    25.8,   0.000,    15.2,    15.9,    22.6,    17.5,-99.9,    29.7,    26.0,    24.3,    26.4,    24.0,-99.9,    18.6,     0.1,     0.0,     0.0,     0.1,-99.9,     0.1,    9.20,    9.62,   13.82,   10.56,-99.9,   19.08,   12.88,    3.25,      37,     4.3,     100,      64,  443.60,
2027,2020-06-15,,   28.26,    21.0,    30.4,    20.8,    25.3,   0.000,    13.5,    14.8,    22.1,    16.1,-99.9,    29.3,    25.9,    24.3,    26.7,    24.2,-99.9,    18.5,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.30,    9.02,   13.49,    9.75,-99.9,   18.76,   12.86,    3.25,      51,     3.5,     100,      64,  464.51,
2027,2020-06-16,,   28.26,    22.6,    30.0,    19.7,    24.6,   0.000,    12.2,    14.3,    21.5,    15.3,-99.9,    29.0,    26.1,    24.4,    26.9,    24.2,-99.9,    18.4,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    7.61,    8.71,   13.08,    9.28,-99.9,   18.53,   12.87,    3.25,      35,     3.8,      76,      63,  389.84,
2027,2020-06-17,,   28.26,    18.2,    24.4,    18.0,    21.1,   0.000,    10.9,    13.3,    21.0,    14.8,-99.9,    28.7,    25.2,    23.6,    26.3,    23.9,-99.9,    18.4,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    7.00,    8.17,   12.72,    9.00,-99.9,   18.28,   12.85,    3.25,      33,     5.0,     100,      63,  387.09,
2027,2020-06-18,,   28.26,    21.6,    29.0,    15.7,    22.0,   0.000,     9.8,    12.6,    20.3,    14.2,-99.9,    28.6,    25.8,    24.2,    26.4,    23.9,-99.9,    18.3,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    6.47,    7.82,   12.30,    8.66,-99.9,   18.20,   12.87,    3.24,      21,     2.1,      87,      62,  420.65,
2027,2020-06-19,,   28.26,    22.4,    32.1,    18.8,    25.7,   0.000,     8.3,    11.6,    19.9,    13.6,-99.9,    28.5,    26.9,    25.4,    27.4,    24.3,-99.9,    18.3,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.77,    7.33,   12.03,    8.35,-99.9,   18.12,   12.87,    3.25,     129,     1.6,     100,      60,  462.88,
2027,2020-06-20,,   28.35,    24.6,    33.8,    20.1,    27.4,   0.090,     7.9,    11.0,    19.9,    13.5,-99.9,    28.2,    27.8,    26.0,    28.2,    24.7,-99.9,    18.3,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.60,    7.05,   12.00,    8.32,-99.9,   17.89,   12.78,    3.25,      73,     1.7,     100,      60,  447.07,
2027,2020-06-21,,   28.35,    26.4,    34.0,    21.5,    27.5,   0.000,     7.9,    10.7,    19.7,    13.0,-99.9,    27.7,    28.0,    26.0,    28.4,    24.9,-99.9,    18.5,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.59,    6.86,   11.89,    8.05,-99.9,   17.50,   12.88,    3.26,     155,     2.0,      80,      60,  395.45,
2027,2020-06-22,,   28.35,    24.9,    34.5,    23.2,    28.4,   0.000,     7.2,    10.4,    19.5,    13.0,-99.9,    28.0,    28.0,    26.2,    28.7,    25.2,-99.9,    18.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    5.28,    6.74,   11.78,    8.03,-99.9,   17.70,   12.87,    3.26,     202,     2.0,      89,      59,  390.76,
2027,2020-06-23,,   28.73,    23.0,    34.3,    22.2,    27.1,   0.380,    13.6,    13.0,    19.1,    12.8,-99.9,    27.7,    27.8,    25.8,    28.5,    25.3,-99.9,    18.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.37,    8.04,   11.55,    7.94,-99.9,   17.48,   12.86,    3.26,     209,     2.3,     100,      59,  431.36,
2027,2020-06-24,,   28.74,    25.0,    32.4,    22.0,    25.8,   0.010,    12.5,    13.6,    19.6,    12.7,-99.9,    27.9,    27.2,    25.1,    27.7,    24.9,-99.9,    18.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    7.76,    8.35,   11.83,    7.90,-99.9,   17.65,   12.87,    3.25,     237,     3.4,     100,      62,  310.39,
2027,2020-06-25,,   -0.75,    22.8,    31.7,   -40.0,    23.2,   0.240,    14.6,    14.7,    19.7,    12.5,-99.9,    27.6,    26.8,    24.7,    27.1,    24.6,-99.9,    18.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.88,    8.96,   11.89,    7.80,-99.9,   17.39,   12.68,    3.92,     217,     2.0,      97,      63,  530.91,
2027,2020-06-26,,   -0.68,    21.9,    29.2,    21.8,    25.3,   0.070,    14.5,    14.7,    20.4,    12.5,-99.9,    27.6,    26.6,    24.6,    27.0,    24.4,-99.9,    18.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.83,    8.92,   12.32,    7.79,-99.9,   17.46,   12.76,    3.92,     276,     2.3,      97,      65,  527.95,
2027,2020-06-27,,   -0.67,    24.9,    32.5,    21.7,    26.6,   0.010,    13.2,    14.1,    20.7,    12.5,-99.9,    27.5,    28.0,    25.9,    28.0,    24.7,-99.9,    18.6,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    8.12,    8.63,   12.53,    7.79,-99.9,   17.33,   12.76,    3.92,     285,     1.4,      90,      66,  828.24,
2027,2020-06-28,,   -0.67,    23.8,    33.4,    23.1,    27.9,   0.000,    11.9,    13.2,    20.6,    12.5,-99.9,    27.5,    28.1,    26.1,    28.5,    25.1,-99.9,    18.7,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    7.48,    8.12,   12.45,    7.76,-99.9,   17.32,   12.75,    3.92,     208,     1.6,      83,      64,  826.20,
2027,2020-06-29,,   -0.67,    26.8,    34.0,    23.6,    28.6,   0.000,    10.5,    12.2,    20.3,    12.3,-99.9,    27.4,    28.8,    26.7,    29.0,    25.4,-99.9,    18.8,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    6.77,    7.63,   12.27,    7.66,-99.9,   17.30,   12.75,    3.92,     249,     2.4,      83,      63,  964.92,
2027,2020-06-30,,   -0.67,    26.0,    34.2,    24.1,    29.0,   0.000,     9.0,    11.2,    19.9,    12.1,-99.9,    27.3,    29.0,    27.0,    29.4,    25.7,-99.9,    19.0,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,    6.11,    7.13,   12.05,    7.58,-99.9,   17.23,   12.75,    3.92,     260,     2.6,      83,      63,  954.72,
2027,2020-07-01,,   -0.67,    22.5,    33.5,    22.5,    26.2,   0.000,     8.6,    10.4,    19.8,    12.0,-99.9,    27.3,    27.8,    25.8,    28.5,    25.7,-99.9,    19.1,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.90,    6.73,   11.95,    7.52,-99.9,   17.20,   12.73,    3.92,     277,     2.7,      95,      63,  630.87,
2027,2020-07-02,,   -0.65,    22.2,    32.3,    22.2,    25.0,   0.020,     7.9,     9.8,    19.6,    11.8,-99.9,    27.1,    27.2,    25.2,    28.0,    25.4,-99.9,    19.2,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.61,    6.48,   11.83,    7.43,-99.9,   17.08,   12.76,    3.92,     271,     3.1,      96,      63,  744.80,
2027,2020-07-03,,   -0.65,    24.8,    32.5,    21.7,    26.9,   0.000,     7.2,     9.6,    19.4,    11.7,-99.9,    27.1,    28.4,    26.5,    29.0,    25.5,-99.9,    19.2,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.32,    6.35,   11.70,    7.37,-99.9,   17.07,   12.75,    3.92,     267,     2.2,      93,      61,  945.54,
2027,2020-07-04,,   -0.65,    22.8,    33.0,    22.7,    26.4,   0.000,     6.7,     9.2,    19.3,    11.4,-99.9,    27.0,    27.7,    25.8,    28.5,    25.5,-99.9,    19.2,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.10,    6.18,   11.68,    7.23,-99.9,   16.97,   12.73,    3.92,     107,     2.3,      95,      63,  638.42,
2027,2020-07-05,,   -0.65,    22.4,    32.8,    21.5,    26.3,   0.000,     6.3,     9.1,    19.3,    11.1,-99.9,    26.8,    28.1,    26.3,    28.9,    25.6,-99.9,    19.3,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    4.92,    6.14,   11.64,    7.09,-99.9,   16.82,   12.75,    3.92,     124,     2.7,      93,      61,  867.00,
2027,2020-07-06,,    0.28,    23.1,    31.0,    21.8,    24.6,   0.930,    17.7,    17.2,    25.9,    18.5,-99.9,    29.0,    26.8,    24.8,    27.1,    25.1,-99.9,    19.3,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   10.64,   10.36,   16.13,   11.15,-99.9,   18.48,   12.74,    3.92,     120,     2.6,      97,      64,  520.51,
2027,2020-07-07,,    0.87,    23.8,    28.2,    22.4,    24.6,   0.590,    18.0,    17.8,    26.2,    18.9,-99.9,    29.2,    26.8,    24.5,    26.9,    24.7,-99.9,    19.3,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   10.86,   10.75,   16.38,   11.38,-99.9,   18.70,   12.72,    3.92,     152,     4.2,      97,      69,  496.43,
2027,2020-07-08,,    0.95,    23.8,    30.6,    23.5,    25.9,   0.080,    16.6,    16.4,    25.1,    17.0,-99.9,    29.3,    27.7,    25.5,    27.8,    24.9,-99.9,    19.2,     0.1,     0.1,     0.0,     0.1,-99.9,     0.1,   10.00,    9.92,   15.55,   10.26,-99.9,   18.72,   12.76,    3.92,     233,     2.7,      98,      72,  704.62,
2027,2020-07-09,,    0.98,    24.0,    30.6,    23.8,    25.8,   0.030,    15.2,    15.7,    24.7,    16.2,-99.9,    29.1,    27.6,    25.6,    27.9,    25.2,-99.9,    19.2,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    9.24,    9.53,   15.28,    9.80,-99.9,   18.57,   12.76,    3.92,     291,     2.8,      94,      73,  631.38,
2027,2020-07-10,,    0.98,    24.0,    31.8,    23.0,    26.8,   0.000,    13.9,    15.0,    24.3,    15.4,-99.9,    28.8,    28.3,    26.3,    28.5,    25.4,-99.9,    19.2,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    8.51,    9.10,   15.00,    9.35,-99.9,   18.35,   12.76,    3.92,     288,     3.0,      95,      70,  918.00,
2027,2020-07-11,,   -0.96,    26.3,    32.8,     0.0,    29.5,   0.000,    12.7,    14.4,    24.0,    15.0,-99.9,    28.6,    29.1,    27.0,    29.0,    25.7,-99.9,    19.3,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    7.91,    8.77,   14.76,    9.09,-99.9,   18.17,   12.78,    3.92,     300,     2.3,      88,      68,  540.70,
2027,2020-07-12,,   -0.96,    23.7,    33.1,    23.4,    28.2,   0.000,    11.5,    13.5,    23.5,    14.2,-99.9,    28.3,    28.5,    26.7,    29.2,    26.0,-99.9,    19.4,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    7.27,    8.30,   14.46,    8.69,-99.9,   17.99,   12.77,    3.92,     301,     3.1,      88,      69, 1060.80,
2027,2020-07-13,,   -0.96,    26.2,    33.4,    20.8,    27.4,   0.000,    10.2,    12.7,    23.2,    13.7,-99.9,    28.2,    29.1,    27.0,    29.2,    25.8,-99.9,    19.5,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    6.65,    7.86,   14.21,    8.42,-99.9,   17.87,   12.77,    3.92,     280,     1.9,      74,      67,  976.14,
2027,2020-07-14,,   -0.96,    24.7,    32.8,    22.3,    27.4,   0.000,     9.2,    11.6,    22.8,    13.2,-99.9,    27.9,    29.1,    27.2,    29.6,    26.1,-99.9,    19.6,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    6.19,    7.31,   13.94,    8.14,-99.9,   17.68,   12.77,    3.92,     296,     3.1,      94,      67, 1043.46,
2027,2020-07-15,,   -0.96,    25.7,    34.3,    22.7,    28.0,   0.000,     8.0,    10.6,    22.6,    12.9,-99.9,    27.8,    29.7,    27.7,    29.9,    26.3,-99.9,    19.7,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.65,    6.82,   13.82,    7.97,-99.9,   17.55,   12.77,    3.92,     223,     1.4,      89,      66,  938.40,
2027,2020-07-16,,   -0.96,    24.4,    34.2,    24.2,    28.2,   0.000,     7.2,     9.8,    22.6,    12.3,-99.9,    27.5,    29.7,    27.6,    29.9,    26.4,-99.9,    19.8,     0.1,     0.1,    -0.1,     0.1,-99.9,     0.1,    5.32,    6.45,   13.82,    7.68,-99.9,   17.36,   12.76,    3.92,     200,     2.1,      80,      65,  887.40,
2027,2020-07-17,,   -0.96,    26.3,    34.6,    22.3,    28.6,   0.000,     6.4,     9.5,    28.6,    12.2,-99.9,    27.3,    29.7,    27.8,    30.0,    26.6,-99.9,    19.9,     0.1,     0.1,    -0.3,     0.1,-99.9,     0.1,    4.98,    6.31,   18.17,    7.61,-99.9,   17.23,   12.76,    3.92,     106,     3.0,      73,      64, 1020.00,
2027,2020-07-18,,   -0.96,    25.8,    33.8,    22.1,    28.2,   0.000,     6.0,     9.3,    29.0,    11.8,-99.9,    27.2,    29.6,    27.7,    29.7,    26.6,-99.9,    20.0,     0.1,     0.1,    -0.3,     0.1,-99.9,     0.1,    4.82,    6.20,   18.49,    7.44,-99.9,   17.12,   12.77,    3.92,      93,     2.5,      86,      63,  872.10,
2027,2020-07-19,,   -0.96,    26.6,    33.9,    22.9,    28.5,   0.000,     5.5,     9.3,    28.8,    11.7,-99.9,    27.1,    29.6,    27.7,    29.8,    26.6,-99.9,    20.1,     0.1,     0.1,    -0.4,     0.1,-99.9,     0.1,    4.61,    6.21,   18.37,    7.37,-99.9,   17.02,   12.77,    3.92,     118,     2.6,      78,      62,  852.72,
