

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:16 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,SRADT.D-1 (MJ/m) ,LRADT.D-1 (lang) ,
2027,2021-05-25,,-99.9,    21.5,    32.8,    17.8,    25.1,-99.9,     0.0,-99.9,    33.1,     0.0,    19.1,    28.1,-99.9,    28.6,    24.4,    18.3,     0.6,-99.9,    -0.9,     1.2,     0.3,    2.11,-99.9,   21.89,    1.49,   11.52,   12.72,    3.92,     202,     1.8,      90,     100,-99.9,  570.69,
2027,2021-05-26,,-99.9,    22.0,    33.4,    18.4,    25.9,-99.9,     0.0,-99.9,    30.9,     0.0,    19.0,    28.3,-99.9,    29.0,    24.8,    18.7,     0.5,-99.9,    -1.0,     1.3,     0.3,    2.25,-99.9,   20.05,    1.40,   11.45,   12.73,    3.92,     157,     1.7,      84,     100,-99.9,  549.07,
2027,2021-05-27,,-99.9,    23.8,    32.2,    19.0,    25.9,-99.9,-99.9,-99.9,    39.0,     0.0,    19.7,    28.9,-99.9,    29.4,    25.1,    19.0,     1.0,-99.9,    -0.7,     0.7,     0.3,    1.02,-99.9,   27.28,    2.43,   11.91,   12.73,    3.92,     201,     1.8,      79,     100,-99.9,  568.85,
2027,2021-05-28,,-99.9,    23.3,    32.1,    19.6,    26.1,-99.9,-99.9,-99.9,    34.3,     4.2,    21.8,    28.9,-99.9,    29.5,    25.3,    19.1,    -0.2,-99.9,    -0.8,     0.3,     0.2,   -3.17,-99.9,   22.92,    4.10,   13.27,   12.73,    3.92,     223,     2.2,      79,     100,-99.9,  610.16,
2027,2021-05-29,,-99.9,    23.9,    31.7,    19.3,    25.9,-99.9,-99.9,-99.9,    40.9,     3.6,    21.1,    29.2,-99.9,    29.7,    25.5,    19.3,    -0.6,-99.9,    -0.6,     0.3,     0.3,   -1.30,-99.9,   29.06,    3.88,   12.78,   12.73,    3.92,     210,     3.2,      77,     100,-99.9,  605.06,
2027,2021-05-30,,-99.9,    20.4,    30.0,    20.4,    25.1,-99.9,-99.9,-99.9,    31.2,     3.9,    21.3,    28.0,-99.9,    29.0,    25.4,    19.3,    -0.4,-99.9,    -1.0,     0.3,     0.2,   -1.90,-99.9,   20.26,    4.00,   12.95,   12.73,    3.92,     278,     5.3,      62,     100,-99.9,  543.66,
2027,2021-05-31,,-99.9,    20.5,    27.9,    15.0,    21.5,-99.9,-99.9,-99.9,    28.4,     8.3,    23.5,    27.9,-99.9,    28.8,    25.2,    19.3,     0.3,-99.9,    -1.2,     0.2,     0.2,    1.73,-99.9,   18.04,    5.80,   14.43,   12.74,    3.92,     341,     4.2,      70,     100,-99.9,  655.35,
2027,2021-06-01,,-99.9,    20.8,    29.0,    16.6,    23.0,-99.9,-99.9,-99.9,    33.5,     8.5,    23.5,    27.8,-99.9,    28.8,    25.2,    19.5,     0.2,-99.9,    -0.9,     0.2,     0.2,    1.77,-99.9,   22.23,    5.85,   14.41,   12.73,    3.92,      88,     4.1,      71,     100,-99.9,  564.16,
2027,2021-06-02,,-99.9,    21.9,    29.5,    15.0,    22.9,-99.9,-99.9,-99.9,    25.7,     7.0,    23.0,    28.0,-99.9,    29.0,    25.3,    19.5,     7.1,-99.9,    -1.5,     0.2,     0.2,    0.09,-99.9,   16.03,    5.22,   14.10,   12.73,    3.92,      73,     3.6,      81,     100,-99.9,  618.83,
2027,2021-06-03,,-99.9,    24.1,    30.8,    19.9,    24.7,-99.9,-99.9,-99.9,    42.2,     4.4,    21.7,    28.3,-99.9,    29.2,    25.4,    19.9,     0.5,-99.9,    -0.6,     0.3,     0.2,    2.16,-99.9,   30.41,    4.17,   13.18,   12.74,    3.92,     110,     3.1,      84,     100,-99.9,  542.13,
2027,2021-06-04,,-99.9,    22.7,    29.6,    21.9,    25.0,-99.9,-99.9,-99.9,    36.2,     4.5,    21.7,    27.5,-99.9,    28.5,    25.1,    19.9,     0.2,-99.9,    -0.9,     0.3,     0.2,    8.55,-99.9,   24.65,    4.21,   13.18,   12.73,    3.92,     149,     2.7,      96,     100,-99.9,  313.75,
2027,2021-06-05,,-99.9,    22.5,    31.1,    21.3,    25.2,-99.9,-99.9,-99.9,    39.1,     4.2,    21.4,    28.4,-99.9,    28.9,    25.2,    19.9,     0.2,-99.9,    -0.9,     0.3,     0.2,    6.31,-99.9,   27.37,    4.11,   12.98,   12.71,    3.92,     172,     2.5,     100,     100,-99.9,  457.88,
2027,2021-06-06,,-99.9,    23.1,    31.8,    21.3,    25.8,-99.9,-99.9,-99.9,    46.0,     3.3,    21.2,    28.9,-99.9,    29.3,    25.3,    20.1,     0.2,-99.9,    -0.6,     0.4,     0.2,    4.95,-99.9,   34.34,    3.79,   12.84,   12.74,    3.92,     189,     1.7,      93,     100,-99.9,  443.39,
2027,2021-06-07,,-99.9,    23.0,    31.2,    21.9,    25.0,-99.9,-99.9,-99.9,    48.1,     3.3,    20.7,    28.0,-99.9,    28.6,    25.1,    20.0,     0.2,-99.9,    -0.6,     0.4,     0.3,    6.32,-99.9,   36.61,    3.80,   12.53,   12.73,    3.92,     136,     2.7,      96,     100,-99.9,  338.13,
2027,2021-06-08,,-99.9,    22.0,    31.0,    21.5,    24.5,-99.9,-99.9,-99.9,    48.4,    16.6,    23.0,    27.1,-99.9,    27.8,    25.5,    20.0,     0.2,-99.9,    -0.6,     0.2,     0.2,    8.21,-99.9,   36.97,   10.03,   14.10,   12.70,    3.92,     136,     3.0,     100,     100,-99.9,  345.58,
2027,2021-06-09,,-99.9,    22.5,    30.9,    21.9,    24.7,-99.9,-99.9,-99.9,    59.1,    14.1,    25.3,    28.0,-99.9,    28.8,    25.5,    20.3,     0.2,-99.9,    -0.6,     0.2,     0.2,    6.86,-99.9,   49.93,    8.62,   15.70,   12.69,    3.92,     129,     3.4,     100,     100,-99.9,  423.30,
2027,2021-06-10,,-99.9,    24.8,    32.4,    21.4,    26.8,-99.9,-99.9,-99.9,    51.6,    10.4,    24.0,    30.0,-99.9,    30.2,    26.0,    20.8,     0.3,-99.9,    -0.4,     0.3,     0.3,    4.44,-99.9,   40.60,    6.72,   14.78,   12.74,    3.92,     217,     2.1,      94,     100,-99.9,  582.52,
2027,2021-06-11,,-99.9,    24.2,    32.1,    21.7,    27.2,-99.9,     2.3,-99.9,    53.0,     8.6,    23.3,    29.9,-99.9,    30.6,    26.3,    20.9,     0.3,-99.9,    -0.4,     0.3,     0.3,    3.45,-99.9,   42.28,    5.92,   14.28,   12.73,    3.92,     227,     2.4,      87,     100,-99.9,  558.96,
2027,2021-06-12,,-99.9,    23.1,    30.7,    22.4,    24.8,-99.9,     9.3,-99.9,    51.5,     8.6,    23.1,    28.5,-99.9,    29.1,    25.7,    20.6,     0.2,-99.9,    -0.5,     0.3,     0.3,    6.25,-99.9,   40.55,    5.89,   14.17,   12.73,    3.92,     226,     2.5,      98,     100,-99.9,  347.72,
2027,2021-06-13,,-99.9,    21.7,    32.2,    20.8,    25.7,-99.9,    11.7,-99.9,    57.3,    11.8,    23.0,    28.3,-99.9,    29.1,    25.8,    20.6,     0.2,-99.9,    -0.3,     0.2,     0.3,    7.37,-99.9,   47.64,    7.43,   14.09,   12.72,    3.92,     254,     4.2,      99,     100,-99.9,  455.74,
2027,2021-06-14,,-99.9,    23.2,    29.8,    20.9,    25.2,-99.9,     8.1,-99.9,    54.1,    11.5,    24.2,    29.0,-99.9,    29.7,    25.9,    20.9,     0.2,-99.9,    -0.4,     0.2,     0.2,    5.70,-99.9,   43.69,    7.26,   14.93,   12.74,    3.92,      38,     3.5,      96,     100,-99.9,  495.52,
2027,2021-06-15,,-99.9,    24.7,    32.3,    21.5,    26.5,-99.9,     6.7,-99.9,    54.3,    10.9,    24.4,    30.1,-99.9,    30.9,    26.3,    21.2,     0.2,-99.9,    -0.4,     0.2,     0.2,    5.08,-99.9,   43.84,    6.97,   15.07,   12.72,    3.92,      45,     1.4,      95,     100,-99.9,  532.54,
2027,2021-06-16,,-99.9,    23.1,    34.6,    22.9,    27.9,-99.9,    11.7,-99.9,    63.5,    10.8,    24.7,    30.2,-99.9,    31.4,    26.8,    21.3,     0.2,-99.9,    -0.6,     0.2,     0.2,    7.38,-99.9,   55.70,    6.92,   15.31,   12.73,    3.92,     249,     2.6,      92,     100,-99.9,  531.11,
2027,2021-06-17,,-99.9,    22.2,    31.0,    20.9,    25.6,-99.9,     6.8,-99.9,    52.2,    10.0,    24.5,    29.2,-99.9,    30.6,    26.5,    21.3,     0.2,-99.9,    -0.4,     0.2,     0.2,    5.13,-99.9,   41.40,    6.56,   15.12,   12.73,    3.92,     287,     2.7,      93,      94,-99.9,  582.22,
2027,2021-06-18,,-99.9,    24.7,    32.0,    20.1,    26.4,-99.9,     4.1,-99.9,    58.8,     9.8,    24.3,    30.0,-99.9,    31.5,    26.8,    21.6,     0.2,-99.9,    -0.6,     0.2,     0.2,    4.08,-99.9,   49.53,    6.46,   14.97,   12.73,    3.92,      73,     2.1,      77,      98,-99.9,  578.34,
2027,2021-06-19,,-99.9,    23.8,    32.8,    22.4,    26.2,-99.9,     3.0,-99.9,    51.0,     9.3,    24.1,    30.0,-99.9,    31.1,    26.7,    21.6,     0.3,-99.9,    -0.5,     0.2,     0.2,    3.66,-99.9,   39.93,    6.20,   14.84,   12.73,    3.92,     165,     1.7,      93,     100,-99.9,  444.92,
2027,2021-06-20,,-99.9,    24.3,    28.2,    23.0,    24.7,-99.9,    13.6,-99.9,    47.4,     9.1,    24.4,    28.4,-99.9,    29.2,    25.7,    21.3,     0.1,-99.9,    -0.6,     0.2,     0.2,    8.33,-99.9,   35.93,    6.13,   15.04,   12.71,    3.92,     138,     3.9,      96,     100,-99.9,  207.26,
2027,2021-06-21,,-99.9,    23.7,    29.8,    23.3,    25.9,-99.9,    12.3,-99.9,    48.8,    12.1,    24.4,    28.3,-99.9,    29.2,    25.5,    21.3,     0.1,-99.9,    -0.5,     0.2,     0.2,    7.66,-99.9,   37.48,    7.60,   15.06,   12.75,    3.92,     202,     4.5,      89,     100,-99.9,  288.56,
2027,2021-06-22,,-99.9,    23.5,    30.3,    22.7,    25.4,-99.9,     9.9,-99.9,    48.4,    11.8,    24.8,    28.6,-99.9,    29.5,    25.6,    21.2,     0.2,-99.9,    -0.5,     0.2,     0.2,    6.50,-99.9,   37.02,    7.43,   15.32,   12.73,    3.93,     218,     3.0,      90,     100,-99.9,  391.07,
2027,2021-06-23,,-99.9,    21.8,    26.3,    21.8,    23.4,-99.9,    17.8,-99.9,    46.0,    18.4,    28.0,    27.0,-99.9,    28.0,    25.1,    21.0,     0.1,-99.9,    -0.6,     0.1,     0.2,   10.73,-99.9,   34.37,   11.10,   17.74,   12.68,    3.92,     208,     2.7,     100,     100,-99.9,  189.21,
2027,2021-06-24,,-99.9,    23.0,    30.5,    20.9,    24.7,-99.9,    11.7,-99.9,    57.8,    14.4,    27.5,    28.8,-99.9,    29.8,    25.4,    21.3,     0.1,-99.9,    -0.6,     0.2,     0.2,    7.36,-99.9,   48.24,    8.78,   17.36,   12.59,    3.93,      87,     2.2,      96,     100,-99.9,  400.86,
2027,2021-06-25,,-99.9,    21.4,    27.7,    21.4,    24.2,-99.9,    10.5,-99.9,    48.1,    13.4,    27.0,    27.3,-99.9,    28.5,    25.1,    20.9,     0.1,-99.9,    -0.5,     0.2,     0.2,    6.77,-99.9,   36.70,    8.24,   16.96,   12.56,    3.93,      99,     5.4,      83,     100,-99.9,  331.40,
2027,2021-06-26,,-99.9,    23.3,    29.8,    19.4,    24.7,-99.9,     8.9,-99.9,    53.6,    13.3,    27.2,    28.6,-99.9,    30.0,    25.4,    21.1,     0.1,-99.9,    -0.7,     0.2,     0.2,    6.03,-99.9,   43.01,    8.19,   17.08,   12.55,    3.93,      81,     3.7,      92,     100,-99.9,  535.30,
2027,2021-06-27,,-99.9,    23.4,    31.6,    21.3,    25.6,-99.9,     8.2,-99.9,    50.2,    13.7,    27.6,    29.3,-99.9,    30.4,    25.8,    21.1,     0.1,-99.9,    -0.4,     0.1,     0.2,    5.73,-99.9,   38.99,    8.42,   17.40,   12.53,    3.93,     101,     3.7,      91,     100,-99.9,  494.39,
2027,2021-06-28,,-99.9,    24.0,    30.4,    22.6,    26.0,-99.9,     8.2,-99.9,    50.5,    14.0,    27.9,    29.1,-99.9,    30.3,    26.0,    21.3,     0.1,-99.9,    -0.4,     0.1,     0.2,    5.72,-99.9,   39.43,    8.57,   17.64,   12.50,    3.92,     101,     3.9,      86,     100,-99.9,  393.92,
2027,2021-06-29,,-99.9,    24.1,    27.8,    22.3,    25.0,-99.9,     8.3,-99.9,    49.5,    14.2,    28.2,    28.9,-99.9,    29.8,    25.7,    21.3,     0.1,-99.9,    -0.5,     0.1,     0.1,    5.79,-99.9,   38.20,    8.66,   17.88,   12.46,    3.92,      58,     2.4,      93,     100,-99.9,  281.11,
2027,2021-06-30,,-99.9,    22.8,    32.0,    21.1,    24.9,-99.9,    17.3,-99.9,    49.6,    20.2,    30.6,    27.5,-99.9,    28.8,    26.1,    21.3,     0.1,-99.9,    -0.5,     0.1,     0.1,   10.43,-99.9,   38.29,   12.22,   19.77,   12.42,    3.92,      95,     2.6,     100,     100,-99.9,  437.27,
2027,2021-07-01,,-99.9,    22.7,    29.8,    22.7,    24.5,-99.9,    16.4,-99.9,    49.0,    17.7,    29.6,    28.4,-99.9,    29.2,    25.6,    21.2,     0.1,-99.9,    -0.5,     0.1,     0.1,    9.92,-99.9,   37.71,   10.67,   18.98,   12.39,    3.92,      86,     3.1,     100,     100,-99.9,  325.28,
2027,2021-07-02,,-99.9,    22.7,    30.2,    22.3,    25.0,-99.9,    15.5,-99.9,    49.6,    16.9,    29.0,    29.2,-99.9,    29.8,    25.8,    21.2,     0.1,-99.9,    -0.5,     0.1,     0.1,    9.40,-99.9,   38.38,   10.16,   18.53,   12.36,    3.92,     118,     3.0,      98,     100,-99.9,  426.36,
2027,2021-07-03,,-99.9,    22.8,    28.6,    22.0,    23.8,-99.9,    17.9,-99.9,    48.5,    20.1,    30.7,    28.1,-99.9,    28.8,    25.7,    21.1,     0.1,-99.9,    -0.5,     0.1,     0.1,   10.79,-99.9,   37.13,   12.18,   19.86,   12.32,    3.93,     235,     2.5,      99,     100,-99.9,  279.17,
2027,2021-07-04,,-99.9,    23.9,    30.4,    22.6,    25.8,-99.9,    15.1,-99.9,    54.2,    17.9,    30.2,    29.5,-99.9,    30.4,    26.0,    21.4,     0.1,-99.9,    -0.7,     0.1,     0.1,    9.16,-99.9,   43.73,   10.79,   19.47,   12.29,    3.92,     285,     2.5,      96,     100,-99.9,  478.79,
2027,2021-07-05,,-99.9,    24.0,    31.1,    22.5,    26.6,-99.9,    13.2,-99.9,    51.3,    16.7,    29.4,    29.8,-99.9,    30.6,    26.3,    21.4,     0.1,-99.9,    -0.4,     0.1,     0.1,    8.14,-99.9,   40.27,   10.05,   18.82,   12.25,    3.93,      94,     2.5,      96,     100,-99.9,  521.32,
2027,2021-07-06,,-99.9,    22.8,    28.8,    22.7,    25.0,-99.9,    12.3,-99.9,    51.0,    15.9,    28.9,    28.9,-99.9,    29.9,    26.1,    21.3,     0.1,-99.9,    -0.4,     0.1,     0.1,    7.68,-99.9,   39.96,    9.64,   18.41,   12.19,    3.92,     109,     2.9,      94,     100,-99.9,  299.17,
2027,2021-07-07,,-99.9,    22.4,    30.6,    22.0,    23.8,-99.9,    18.4,-99.9,    52.4,    15.5,    28.4,    28.3,-99.9,    29.0,    25.7,    21.3,     0.1,-99.9,    -0.4,     0.1,     0.1,   11.09,-99.9,   41.56,    9.39,   18.00,   12.16,    3.92,      86,     2.7,     100,     100,-99.9,  245.51,
2027,2021-07-08,,-99.9,    22.6,    25.5,    21.7,    23.0,-99.9,    17.6,-99.9,    50.5,    18.1,    28.4,    26.7,-99.9,    27.3,    24.8,    20.9,     0.1,-99.9,    -0.4,     0.1,     0.2,   10.63,-99.9,   39.43,   10.92,   18.02,   12.11,    3.92,      43,     5.2,      99,     100,-99.9,  108.83,
2027,2021-07-09,,-99.9,    22.1,    30.2,    22.0,    25.1,-99.9,    15.6,-99.9,    51.0,    17.3,    28.9,    28.3,-99.9,    28.8,    25.1,    20.8,     0.1,-99.9,    -0.4,     0.1,     0.1,    9.46,-99.9,   39.94,   10.42,   18.41,   12.09,    3.93,     240,     3.0,      98,     100,-99.9,  398.41,
2027,2021-07-10,,-99.9,    22.9,    29.6,    21.8,    25.4,-99.9,    14.0,-99.9,    51.4,    16.4,    28.6,    28.5,-99.9,    29.1,    25.4,    20.9,     0.1,-99.9,    -0.4,     0.1,     0.1,    8.55,-99.9,   40.40,    9.90,   18.23,   12.05,    3.93,     245,     3.1,      89,     100,-99.9,  336.19,
2027,2021-07-11,,-99.9,    22.1,    31.5,    21.2,    25.6,-99.9,    12.5,-99.9,    52.2,    16.0,    28.5,    29.0,-99.9,    29.7,    25.6,    21.0,     0.1,-99.9,    -0.4,     0.1,     0.1,    7.79,-99.9,   41.33,    9.67,   18.15,   12.02,    3.93,     246,     2.9,      98,     100,-99.9,  447.07,
2027,2021-07-12,,-99.9,    22.8,    31.7,    21.2,    25.9,-99.9,    12.2,-99.9,    52.3,    15.5,    28.3,    29.3,-99.9,    30.2,    26.0,    21.0,     0.1,-99.9,    -0.4,     0.1,     0.1,    7.62,-99.9,   41.48,    9.39,   17.94,   11.98,    3.93,     211,     2.2,      99,     100,-99.9,  486.34,
2027,2021-07-13,,-99.9,    21.0,    31.9,    20.8,    24.8,-99.9,    20.1,-99.9,    54.6,    15.5,    28.5,    27.8,-99.9,    29.2,    25.8,    20.9,     0.1,-99.9,    -0.7,     0.1,     0.1,   12.15,-99.9,   44.28,    9.37,   18.16,   11.92,    3.92,     171,     2.1,      98,     100,-99.9,  323.24,
2027,2021-07-14,,-99.9,    24.2,    32.4,    20.5,    26.1,-99.9,    15.0,-99.9,    52.3,    17.2,    28.5,    29.7,-99.9,    30.2,    26.1,    21.1,     0.1,-99.9,    -0.4,     0.1,     0.1,    9.10,-99.9,   41.45,   10.38,   18.11,   11.89,    3.92,     134,     2.4,      90,     100,-99.9,  515.30,
2027,2021-07-15,,-99.9,    25.5,    32.2,    21.9,    26.2,-99.9,    17.7,-99.9,    41.4,    16.8,    28.6,    30.0,-99.9,    30.5,    26.3,    21.2,     0.1,-99.9,    -1.0,     0.1,     0.1,   10.66,-99.9,   29.56,   10.14,   18.17,   11.85,    3.92,     103,     1.8,      86,     100,-99.9,  421.00,
2027,2021-07-16,,-99.9,    22.6,    32.6,    22.6,    25.6,-99.9,    17.1,-99.9,    51.2,    16.9,    28.5,    29.0,-99.9,    29.6,    26.2,    21.0,     0.1,-99.9,    -0.4,     0.1,     0.1,   10.30,-99.9,   40.19,   10.22,   18.12,   11.80,    3.93,     151,     2.2,      99,     100,-99.9,  352.30,
2027,2021-07-17,,-99.9,    25.3,    32.8,    22.0,    26.6,-99.9,    14.3,-99.9,    42.8,    16.6,    28.6,    30.4,-99.9,    31.0,    26.6,    21.4,     0.1,-99.9,    -0.9,     0.1,     0.1,    8.72,-99.9,   31.03,   10.04,   18.21,   11.76,    3.93,     167,     1.5,      93,     100,-99.9,  463.90,
2027,2021-07-18,,-99.9,    24.9,    33.3,    22.7,    27.8,-99.9,    12.4,-99.9,    52.7,    16.0,    28.2,    30.7,-99.9,    31.2,    26.8,    21.5,     0.1,-99.9,    -0.3,     0.1,     0.1,    7.73,-99.9,   41.91,    9.68,   17.92,   11.71,    3.92,     221,     1.3,      92,     100,-99.9,  480.40,
2027,2021-07-19,,-99.9,    22.4,    32.9,    22.2,    26.7,-99.9,    15.6,-99.9,    37.7,    15.7,    28.2,    30.1,-99.9,    31.1,    27.1,    21.5,     0.1,-99.9,    -1.1,     0.1,     0.1,    9.45,-99.9,   26.01,    9.49,   17.92,   11.66,    3.92,     223,     2.0,      99,     100,-99.9,  422.90,
2027,2021-07-20,,-99.9,    22.8,    30.9,    22.0,    24.7,-99.9,    14.3,-99.9,    51.8,    14.6,    27.7,    29.2,-99.9,    29.8,    26.4,    21.3,     0.1,-99.9,    -0.4,     0.1,     0.1,    8.70,-99.9,   40.84,    8.88,   17.51,   11.61,    3.93,     186,     1.8,      99,     100,-99.9,  314.70,
2027,2021-07-21,,-99.9,    23.6,    28.4,    22.3,    24.2,-99.9,    16.6,-99.9,    49.4,    14.7,    28.0,    28.9,-99.9,    29.5,    26.1,    21.3,     0.1,-99.9,    -0.8,     0.1,     0.1,   10.04,-99.9,   38.09,    8.97,   17.70,   11.56,    3.93,     180,     1.8,     100,     100,-99.9,  249.60,
2027,2021-07-22,,-99.9,    25.0,    30.4,    23.3,    25.8,-99.9,    16.2,-99.9,    46.2,    15.0,    28.1,    29.8,-99.9,    30.3,    26.3,    21.4,     0.1,-99.9,    -0.8,     0.1,     0.1,    9.81,-99.9,   34.61,    9.13,   17.77,   11.50,    3.93,     180,     2.0,      98,     100,-99.9,  343.70,
2027,2021-07-23,,-99.9,    24.7,    30.6,    24.7,    26.1,-99.9,    16.9,-99.9,    51.1,    14.9,    27.7,    29.5,-99.9,    29.7,    26.2,    21.3,     0.1,-99.9,    -0.4,     0.1,     0.1,   10.20,-99.9,   40.08,    9.07,   17.52,   11.43,    3.93,     248,     2.1,     100,     100,-99.9,  258.70,
2027,2021-07-24,,-99.9,    22.7,    33.5,    22.2,    25.2,-99.9,    17.6,-99.9,    51.1,    19.6,    31.0,    27.2,-99.9,    28.0,    25.9,    21.5,     0.1,-99.9,    -0.4,     0.1,     0.1,   10.61,-99.9,   40.02,   11.83,   20.13,   11.34,    3.93,     347,     1.7,     100,     100,-99.9,  252.80,
2027,2021-07-25,,-99.9,    23.2,    31.3,    22.2,    26.4,-99.9,    14.8,-99.9,    51.4,    17.5,    29.3,    29.2,-99.9,    29.7,    26.1,    21.5,     0.1,-99.9,    -0.4,     0.1,     0.1,    9.00,-99.9,   40.47,   10.54,   18.79,   11.26,    3.93,      75,     2.3,      95,     100,-99.9,  475.30,
2027,2021-07-26,,-99.9,    23.1,    31.2,    20.7,    25.8,-99.9,    12.6,-99.9,    13.3,    16.6,    29.0,    29.3,-99.9,    30.2,    26.4,    21.4,     0.1,-99.9,    -3.4,     0.1,     0.1,    7.81,-99.9,    8.19,   10.04,   18.50,   11.12,    3.93,      60,     1.9,      99,     100,-99.9,  467.50,
2027,2021-07-27,,-99.9,    26.6,    32.5,    21.6,    27.3,-99.9,    10.4,-99.9,    52.1,    15.5,    28.3,    30.4,-99.9,    30.6,    26.6,    21.7,     0.1,-99.9,    -0.3,     0.1,     0.1,    6.72,-99.9,   41.29,    9.40,   17.99,   10.72,    3.93,      21,     1.7,      93,     100,-99.9,  456.70,
2027,2021-07-28,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-07-29,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-07-30,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-07-31,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-01,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-02,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-03,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-04,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-05,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
2027,2021-08-06,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,
