

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:00 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,RHENC.D-1 (pct) ,LRADT.D-1 (lang) ,
2027,2011-05-08,,   14.39,-99.9,    18.9,    29.2,-99.9,    10.8,-99.9,    20.7,-99.9,    0.00,     8.7,     8.9,     8.8,     9.8,    22.0,    22.6,    22.7,    23.9,    22.7,    21.6,     0.1,     0.1,     0.0,     0.1,     0.1,    5.94,    6.03,    5.99,    6.47,   13.37,   13.17,    3.31,     237,     2.2,      68,   29.99,      34,  693.50,
2027,2011-05-09,,   14.39,-99.9,    19.5,    30.6,-99.9,    14.0,-99.9,    23.0,-99.9,    0.00,     7.0,     8.1,     7.6,    10.3,    21.8,    23.9,    24.2,    25.1,    23.1,    21.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.23,    5.68,    5.46,    6.71,   13.28,   13.13,    3.32,     281,     3.1,      84,   29.93,      35,  672.30,
2027,2011-05-10,,   14.39,-99.9,    21.3,    32.6,-99.9,    18.7,-99.9,    25.4,-99.9,    0.00,     7.3,     7.4,     7.1,    10.0,    21.8,    24.8,    25.1,    25.9,    23.6,    21.7,     0.0,     0.1,     0.1,     0.1,     0.1,    5.33,    5.39,    5.25,    6.55,   13.27,   13.08,    3.32,     317,     2.2,      89,   29.93,      36,  549.00,
2027,2011-05-11,,   14.39,-99.9,    25.8,    35.2,-99.9,    19.1,-99.9,    27.5,-99.9,    0.00,     5.9,     6.5,     7.1,    10.2,    22.1,    26.4,    26.7,    27.3,    24.3,    21.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.76,    5.03,    5.26,    6.67,   13.50,   13.04,    3.32,     170,     2.0,      71,   29.94,      36,  614.69,
2027,2011-05-12,,   14.39,-99.9,    23.8,    34.9,-99.9,    20.7,-99.9,    28.1,-99.9,    0.00,     5.5,     5.9,     6.2,    10.4,    21.8,    26.5,    26.8,    27.5,    24.8,    22.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.63,    4.76,    4.89,    6.76,   13.26,   13.04,    3.32,     298,     2.9,      58,   29.98,      37,  573.42,
2027,2011-05-13,,   14.39,-99.9,    23.4,    35.3,-99.9,    19.1,-99.9,    27.5,-99.9,    0.00,     5.4,     5.2,     6.9,    10.4,    21.7,    27.0,    27.4,    28.1,    25.2,    22.4,     0.1,     0.1,     0.0,     0.1,     0.1,    4.56,    4.51,    5.18,    6.75,   13.20,   13.04,    3.32,     247,     2.3,      65,   29.93,      37,  639.08,
2027,2011-05-14,,   14.39,-99.9,    21.1,    33.0,-99.9,    19.9,-99.9,    26.0,-99.9,    0.00,    10.9,    10.4,     9.7,    10.1,    21.4,    25.0,    25.2,    26.3,    25.2,    22.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.97,    6.75,    6.40,    6.59,   13.03,   13.10,    3.32,     248,     3.2,      76,   29.84,      37,  592.00,
2027,2011-05-15,,   14.41,-99.9,    19.0,    29.4,-99.9,    19.0,-99.9,    22.8,-99.9,    0.02,     9.7,     9.7,     9.8,    10.1,    21.9,    23.6,    23.8,    25.1,    24.5,    22.8,     0.0,     0.1,     0.0,     0.1,     0.1,    6.40,    6.40,    6.45,    6.59,   13.31,   13.17,    3.32,     211,     3.2,      73,   29.74,      38,  408.92,
2027,2011-05-16,,   14.41,-99.9,    16.5,    23.1,-99.9,    15.1,-99.9,    19.2,-99.9,    0.00,     8.3,     8.7,     9.1,     9.6,    22.2,    21.6,    21.8,    23.4,    23.6,    22.8,     0.1,     0.1,     0.0,     0.1,     0.1,    5.79,    5.97,    6.13,    6.38,   13.53,   13.25,    3.31,     302,     6.7,      67,   29.79,      37,  480.17,
2027,2011-05-17,,   14.41,-99.9,    16.7,    22.3,-99.9,    11.9,-99.9,    17.9,-99.9,    0.00,     7.5,     8.3,     7.7,    10.2,    21.6,    21.6,    21.7,    22.9,    22.8,    22.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.43,    5.77,    5.50,    6.66,   13.11,   13.27,    3.31,     292,     5.7,      71,   29.77,      36,  501.26,
2027,2011-05-18,,   14.41,-99.9,    12.4,    24.0,-99.9,    11.8,-99.9,    17.6,-99.9,    0.00,     7.2,     7.7,     8.1,     9.8,    21.7,    21.7,    22.0,    23.3,    22.9,    22.3,     0.1,     0.1,     0.0,     0.1,     0.1,    5.31,    5.52,    5.71,    6.44,   13.18,   13.27,    3.31,     303,     6.1,      71,   29.82,      36,  690.84,
2027,2011-05-19,,   14.41,-99.9,    13.6,    25.2,-99.9,     7.6,-99.9,    17.0,-99.9,    0.00,     6.3,     7.0,     7.3,     9.8,    22.0,    22.1,    22.4,    23.6,    22.8,    22.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.94,    5.20,    5.35,    6.45,   13.42,   13.25,    3.31,     273,     3.0,      80,   29.96,      35,  690.27,
2027,2011-05-20,,   14.41,-99.9,    20.5,    30.9,-99.9,    11.2,-99.9,    21.2,-99.9,    0.00,     6.1,     6.3,     7.5,     9.3,    21.7,    23.7,    24.0,    24.9,    23.2,    22.1,     0.1,     0.1,     0.0,     0.1,     0.1,    4.84,    4.92,    5.41,    6.15,   13.22,   13.15,    3.31,      60,     2.0,      66,   30.06,      36,  688.33,
2027,2011-05-21,,   14.41,-99.9,    21.3,    34.0,-99.9,    15.3,-99.9,    25.3,-99.9,    0.00,     5.5,     5.7,     6.3,     9.6,    21.2,    25.3,    25.6,    26.3,    23.9,    22.1,     0.1,     0.1,     0.1,     0.1,     0.1,    4.60,    4.67,    4.91,    6.38,   12.87,   13.08,    3.31,     185,     2.4,      61,   29.99,      37,  671.57,
2027,2011-05-22,,   14.41,-99.9,    24.3,    35.5,-99.9,    17.4,-99.9,    27.0,-99.9,    0.00,     5.5,     5.5,     6.8,     9.6,    21.1,    26.4,    26.7,    27.2,    24.6,    22.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.59,    4.60,    5.12,    6.37,   12.83,   13.05,    3.32,     248,     2.3,      50,   30.02,      37,  650.83,
2027,2011-05-23,,   14.41,-99.9,    23.9,    36.4,-99.9,    17.6,-99.9,    27.7,-99.9,    0.00,     5.7,     5.2,     6.8,     9.5,    20.9,    27.4,    27.7,    28.2,    25.2,    22.5,     0.0,     0.1,     0.0,     0.1,     0.1,    4.71,    4.51,    5.15,    6.32,   12.65,   13.03,    3.32,     212,     2.1,      62,   30.01,      38,  672.26,
2027,2011-05-24,,   14.41,-99.9,    26.6,    35.9,-99.9,    18.7,-99.9,    28.0,-99.9,    0.00,     4.1,     4.9,     6.0,     9.9,    21.1,    28.0,    28.3,    28.6,    25.6,    22.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.08,    4.39,    4.80,    6.51,   12.79,   13.03,    3.32,     241,     2.9,      51,   30.03,      38,  652.76,
2027,2011-05-25,,   14.41,-99.9,    25.8,    35.2,-99.9,    20.1,-99.9,    28.8,-99.9,    0.00,     5.3,     5.0,     6.1,    10.1,    21.7,    28.7,    29.0,    29.3,    26.1,    23.1,     0.0,     0.1,     0.1,     0.1,     0.1,    4.54,    4.42,    4.85,    6.60,   13.20,   13.03,    3.32,     204,     2.4,      62,   29.99,      38,  612.98,
2027,2011-05-26,,   14.41,-99.9,    25.0,    35.3,-99.9,    20.9,-99.9,    28.4,-99.9,    0.00,     4.1,     4.8,     6.0,     9.3,    20.7,    28.9,    29.2,    29.7,    26.7,    23.4,     0.1,     0.1,     0.1,     0.1,     0.1,    4.08,    4.34,    4.80,    6.24,   12.55,   13.03,    3.32,     168,     3.1,      59,   29.95,      38,  648.09,
2027,2011-05-27,,   14.41,-99.9,    22.2,    33.7,-99.9,    20.1,-99.9,    25.7,-99.9,    0.00,     3.7,     4.8,     5.8,     9.4,    21.0,    28.6,    28.9,    29.5,    26.8,    23.7,     0.1,     0.1,     0.1,     0.1,     0.1,    3.94,    4.35,    4.71,    6.27,   12.73,   13.05,    3.32,     187,     4.0,      81,   29.93,      39,  573.76,
2027,2011-05-28,,   14.46,-99.9,    24.6,    32.7,-99.9,    21.1,-99.9,    25.8,-99.9,    0.05,     9.8,     9.4,     5.9,     9.5,    21.5,    26.7,    26.8,    27.6,    26.5,    23.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.47,    6.26,    4.75,    6.33,   13.04,   13.10,    3.32,     181,     3.6,      85,   29.92,      39,  513.57,
2027,2011-05-29,,   14.46,-99.9,    25.2,    34.3,-99.9,    23.5,-99.9,    28.0,-99.9,    0.00,     8.4,     8.9,     5.8,     9.1,    21.0,    28.3,    28.5,    29.1,    26.8,    24.0,     0.1,     0.1,     0.1,     0.1,     0.1,    5.83,    6.06,    4.74,    6.13,   12.74,   13.05,    3.32,     220,     2.6,      75,   29.99,      38,  607.28,
2027,2011-05-30,,   14.46,-99.9,    25.8,    34.8,-99.9,    22.1,-99.9,    28.8,-99.9,    0.00,     8.1,     8.1,     6.0,     9.2,    20.9,    28.5,    28.7,    29.7,    27.2,    24.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.71,    5.70,    4.81,    6.18,   12.64,   13.04,    3.32,     136,     4.5,      68,   30.15,      39,  559.28,
2027,2011-05-31,,   14.46,-99.9,    25.4,    34.1,-99.9,    21.1,-99.9,    28.0,-99.9,    0.00,     7.4,     7.8,     6.0,     9.8,    21.0,    28.5,    28.8,    29.8,    27.4,    24.4,     0.1,     0.1,     0.1,     0.1,     0.1,    5.40,    5.58,    4.79,    6.47,   12.76,   13.05,    3.32,     118,     4.7,      61,   30.20,      39,  588.70,
2027,2011-06-01,,   14.46,-99.9,    27.9,    35.3,-99.9,    20.0,-99.9,    28.3,-99.9,    0.00,     6.5,     7.6,     6.2,     9.9,    21.2,    29.3,    29.7,    30.4,    27.6,    24.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.03,    5.47,    4.90,    6.53,   12.89,   13.04,    3.32,      58,     2.8,      54,   30.17,      39,  617.54,
2027,2011-06-02,,   14.46,-99.9,    26.4,    37.6,-99.9,    22.3,-99.9,    30.7,-99.9,    0.00,     5.9,     7.1,     6.5,     9.5,    21.1,    29.7,    30.0,    30.8,    27.9,    24.7,     0.1,     0.1,     0.0,     0.1,     0.1,    4.75,    5.27,    5.02,    6.32,   12.80,   13.00,    3.32,      59,     5.3,      73,   30.11,      39,  601.81,
2027,2011-06-03,,   14.46,-99.9,    27.4,    35.7,-99.9,    21.8,-99.9,    28.6,-99.9,    0.00,     5.5,     7.2,     6.3,     9.6,    21.2,    30.3,    30.6,    31.4,    28.3,    24.9,     0.1,     0.1,     0.0,     0.1,     0.1,    4.62,    5.30,    4.95,    6.38,   12.89,   13.01,    3.32,     107,     3.6,      62,   30.07,      39,  663.94,
2027,2011-06-04,,   14.46,-99.9,    29.5,    38.2,-99.9,    22.1,-99.9,    30.5,-99.9,    0.00,     5.7,     7.1,     6.1,     9.3,    21.3,    31.1,    31.5,    32.1,    28.7,    25.1,     0.1,     0.1,     0.1,     0.1,     0.1,    4.67,    5.26,    4.85,    6.23,   12.95,   12.98,    3.32,     155,     2.7,      54,   30.05,      39,  645.47,
2027,2011-06-05,,   14.46,-99.9,    25.3,    35.5,-99.9,    24.1,-99.9,    29.7,-99.9,    0.00,     4.8,     6.8,     5.8,    10.0,    20.8,    30.7,    31.0,    31.8,    29.0,    25.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.33,    5.14,    4.74,    6.54,   12.59,   12.98,    3.32,     142,     3.9,      82,   30.08,      39,  546.74,
2027,2011-06-06,,   14.46,-99.9,    28.0,    35.9,-99.9,    22.1,-99.9,    29.4,-99.9,    0.00,     5.3,     6.4,     5.7,     9.6,    21.4,    30.8,    31.2,    31.8,    29.0,    25.6,     0.1,     0.1,     0.1,     0.1,     0.1,    4.52,    4.98,    4.71,    6.38,   13.00,   13.00,    3.32,     230,     2.3,      61,   29.93,      39,  563.96,
2027,2011-06-07,,   14.92,-99.9,    22.7,    37.5,-99.9,    22.6,-99.9,    29.0,-99.9,    0.46,    10.4,     9.7,     6.0,     9.4,    21.3,    28.1,    28.5,    30.5,    29.0,    25.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.75,    6.40,    4.80,    6.29,   12.94,   13.02,    3.32,       5,     4.6,      94,   29.99,      40,  604.31,
2027,2011-06-08,,   14.92,-99.9,    25.1,    34.0,-99.9,    22.5,-99.9,    27.9,-99.9,    0.00,     8.5,     9.0,     5.9,     9.9,    20.7,    28.0,    28.1,    29.7,    28.5,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.86,    6.07,    4.75,    6.50,   12.54,   13.06,    3.32,     120,     5.8,      65,   30.07,      40,  644.44,
2027,2011-06-09,,   14.92,-99.9,    25.6,    33.7,-99.9,    21.0,-99.9,    27.8,-99.9,    0.00,     7.1,     8.4,     6.5,     9.4,    20.9,    28.7,    29.0,    30.3,    28.4,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.25,    5.80,    5.00,    6.29,   12.66,   13.06,    3.32,     139,     4.5,      57,   30.05,      40,  625.40,
2027,2011-06-10,,   14.92,-99.9,    26.6,    34.2,-99.9,    20.4,-99.9,    27.8,-99.9,    0.00,     6.9,     7.9,     6.0,     9.6,    20.7,    29.0,    29.3,    30.4,    28.4,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.16,    5.62,    4.81,    6.35,   12.53,   13.05,    3.32,     146,     3.4,      50,   30.00,      40,  614.35,
2027,2011-06-11,,   14.92,-99.9,    25.7,    35.3,-99.9,    21.4,-99.9,    28.8,-99.9,    0.00,     6.8,     7.6,     6.3,    10.0,    20.8,    29.5,    29.8,    30.9,    28.6,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.11,    5.46,    4.95,    6.57,   12.60,   13.03,    3.32,     139,     3.9,      70,   29.95,      40,  608.30,
2027,2011-06-12,,   14.92,-99.9,    26.7,    35.9,-99.9,    21.9,-99.9,    28.7,-99.9,    0.00,     6.2,     7.8,     6.3,     9.6,    20.5,    30.2,    30.5,    31.5,    29.0,    25.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.89,    5.55,    4.92,    6.34,   12.43,   13.02,    3.32,     120,     4.0,      64,   29.92,      40,  696.08,
2027,2011-06-13,,   14.92,-99.9,    25.8,    37.3,-99.9,    22.4,-99.9,    29.7,-99.9,    0.00,     6.4,     7.6,     6.7,     9.6,    20.9,    31.2,    31.5,    32.3,    29.4,    26.0,     0.1,     0.1,     0.0,     0.1,     0.1,    4.95,    5.46,    5.08,    6.35,   12.70,   13.00,    3.32,     202,     2.8,      69,   29.94,      39,  657.67,
2027,2011-06-14,,   14.92,-99.9,    27.3,    38.3,-99.9,    23.9,-99.9,    31.0,-99.9,    0.00,     5.9,     7.3,     6.1,     9.6,    21.1,    31.1,    31.5,    32.3,    29.6,    26.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.75,    5.33,    4.86,    6.36,   12.82,   12.98,    3.32,     305,     5.2,      55,   29.93,      40,  631.45,
2027,2011-06-15,,   14.92,-99.9,    24.9,    37.1,-99.9,    23.3,-99.9,    30.3,-99.9,    0.00,     5.8,     7.0,     6.1,     9.4,    20.5,    30.8,    31.1,    32.1,    29.6,    26.4,     0.1,     0.1,     0.1,     0.1,     0.1,    4.74,    5.21,    4.86,    6.27,   12.44,   13.00,    3.32,     327,     5.2,      73,   29.88,      40,  630.99,
2027,2011-06-16,,   14.92,-99.9,    26.4,    38.1,-99.9,    21.4,-99.9,    30.4,-99.9,    0.00,     5.5,     7.0,     6.3,     9.7,    20.6,    31.5,    31.9,    32.7,    29.8,    26.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.62,    5.21,    4.93,    6.43,   12.46,   13.00,    3.32,     341,     3.3,      62,   29.91,      39,  646.84,
2027,2011-06-17,,   15.02,-99.9,    23.6,    34.7,-99.9,    19.7,-99.9,    26.6,-99.9,    0.10,     5.1,     6.9,     5.9,     9.7,    21.2,    29.0,    29.5,    31.0,    29.4,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    4.44,    5.16,    4.77,    6.41,   12.84,   13.04,    3.32,     176,     5.3,      82,   29.99,      40,  568.75,
2027,2011-06-18,,   16.34,-99.9,    20.9,    35.5,-99.9,    20.9,-99.9,    26.1,-99.9,    1.32,    14.0,    12.5,    12.1,     9.3,    20.9,    26.1,    26.4,    28.5,    28.9,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    8.57,    7.76,    7.56,    6.23,   12.70,   13.04,    3.31,     206,     4.0,      98,   30.04,      40,  526.00,
2027,2011-06-19,,   16.34,-99.9,    27.3,    35.0,-99.9,    20.9,-99.9,    27.6,-99.9,    0.00,    10.9,    11.2,    10.9,    10.3,    20.1,    28.0,    28.1,    29.2,    28.2,    26.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.96,    7.11,    6.97,    6.71,   12.16,   13.05,    3.31,     231,     2.8,      78,   30.01,      40,  603.52,
2027,2011-06-20,,   16.34,-99.9,    27.5,    36.0,-99.9,    24.8,-99.9,    30.1,-99.9,    0.00,    10.0,    10.4,     9.8,    10.7,    20.7,    29.2,    29.4,    30.4,    28.7,    26.4,     0.0,     0.1,     0.1,     0.1,     0.1,    6.56,    6.74,    6.47,    6.89,   12.57,   13.02,    3.32,     242,     3.7,      77,   29.98,      40,  655.27,
2027,2011-06-21,,   16.34,-99.9,    28.4,    36.1,-99.9,    25.0,-99.9,    30.4,-99.9,    0.00,     8.7,    10.2,     9.1,    11.4,    20.7,    30.0,    30.3,    31.2,    29.1,    26.4,     0.1,     0.1,     0.1,     0.1,     0.1,    5.95,    6.63,    6.15,    7.21,   12.56,   13.00,    3.32,     270,     4.0,      73,   29.97,      40,  656.98,
2027,2011-06-22,,-99.9,-99.9,    28.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,     8.7,     9.9,     8.9,    11.5,    21.0,    30.6,    30.9,    31.9,    29.6,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.94,    6.51,    6.06,    7.27,   12.73,   12.99,-99.9,-99.9,-99.9,      66,   30.01,-99.9,-99.9,
2027,2011-06-23,,   16.35,-99.9,    24.2,    37.3,-99.9,    23.7,-99.9,    29.3,-99.9,    0.01,     8.6,     9.5,     8.8,    11.3,    20.9,    29.9,    30.3,    31.8,    29.9,    26.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.90,    6.33,    5.99,    7.18,   12.68,   13.00,    3.32,     226,     2.7,      96,   30.02,      41,  625.63,
2027,2011-06-24,,   16.37,-99.9,    25.2,    35.7,-99.9,    23.2,-99.9,    27.6,-99.9,    0.02,     8.4,     9.4,     8.1,    11.1,    20.8,    29.3,    29.6,    30.8,    29.6,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.82,    6.28,    5.68,    7.10,   12.61,   13.09,    3.32,     222,     3.3,      91,   29.98,      41,  516.31,
2027,2011-06-25,,   16.45,-99.9,    26.7,    33.1,-99.9,    23.2,-99.9,    28.2,-99.9,    0.08,     8.1,     9.5,     8.3,    11.4,    20.7,    29.0,    29.3,    30.5,    29.2,    27.0,     0.1,     0.1,     0.1,     0.1,     0.1,    5.68,    6.31,    5.78,    7.21,   12.53,   13.05,    3.32,     231,     2.7,      78,   29.96,      41,  505.25,
2027,2011-06-26,,   16.45,-99.9,    25.6,    34.7,-99.9,    22.7,-99.9,    28.3,-99.9,    0.00,     7.5,     9.1,     7.5,    11.3,    21.2,    29.5,    29.8,    30.9,    29.1,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.44,    6.13,    5.41,    7.19,   12.85,   13.05,    3.32,     250,     3.3,      74,   29.99,      41,  520.75,
2027,2011-06-27,,   16.45,-99.9,    22.9,    36.4,-99.9,    22.2,-99.9,    27.7,-99.9,    0.00,     7.5,     8.8,     7.9,    11.1,    21.4,    28.7,    29.2,    30.7,    29.3,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.43,    5.98,    5.60,    7.06,   13.03,   12.99,    3.32,     227,     3.1,      94,   30.06,      41,  484.27,
2027,2011-06-28,,   16.45,-99.9,    24.4,    30.8,-99.9,    22.1,-99.9,    26.4,-99.9,    0.00,     7.7,     8.7,     7.6,    11.1,    21.1,    28.6,    28.9,    30.0,    28.7,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.52,    5.97,    5.49,    7.08,   12.83,   13.08,    3.32,     231,     3.9,      85,   30.09,      41,  378.82,
2027,2011-06-29,,   17.14,-99.9,    22.8,    35.9,-99.9,    22.0,-99.9,    26.2,-99.9,    0.69,    12.5,    12.3,    11.2,    11.1,    21.4,    26.5,    26.7,    28.5,    28.5,    26.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.78,    7.66,    7.15,    7.10,   13.02,   13.00,    3.32,     234,     3.3,      98,   30.01,      41,  448.36,
2027,2011-06-30,,   17.15,-99.9,    24.4,    34.0,-99.9,    22.1,-99.9,    27.1,-99.9,    0.01,    10.5,    10.9,    10.6,    11.1,    21.4,    27.8,    28.0,    29.3,    28.1,    26.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.79,    6.99,    6.84,    7.10,   13.01,   13.06,    3.32,     206,     3.3,      85,   30.00,      41,  594.97,
2027,2011-07-01,,   17.29,-99.9,    24.3,    33.2,-99.9,    22.2,-99.9,    27.2,-99.9,    0.14,     9.8,    11.0,    10.5,    11.2,    21.7,    28.1,    28.2,    29.5,    28.3,    26.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.46,    7.03,    6.39,    7.11,   13.17,   13.06,    3.32,     109,     2.7,      92,   30.01,      41,  579.80,
2027,2011-07-02,,   17.29,-99.9,    25.2,    34.8,-99.9,    22.8,-99.9,    28.8,-99.9,    0.00,     9.7,    10.4,     9.2,    11.3,    21.2,    29.2,    29.4,    30.6,    28.8,    26.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.40,    6.73,    6.18,    7.19,   12.89,   13.05,    3.32,     105,     2.8,      83,   30.05,      41,  660.29,
2027,2011-07-03,,   17.29,-99.9,    25.9,    34.8,-99.9,    23.0,-99.9,    29.5,-99.9,    0.00,     9.1,    10.2,     9.1,    11.5,    21.7,    29.7,    30.0,    31.2,    29.2,    26.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.13,    6.63,    6.13,    7.29,   13.20,   13.04,    3.32,     145,     3.1,      75,   30.03,      42,  617.65,
2027,2011-07-04,,   17.29,-99.9,    26.7,    34.8,-99.9,    22.5,-99.9,    28.5,-99.9,    0.00,     8.5,     9.8,     8.1,    11.4,    21.4,    29.5,    29.8,    31.1,    29.3,    26.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.85,    6.44,    5.67,    7.23,   13.03,   13.03,    3.32,     162,     3.0,      59,   30.01,      42,  571.71,
2027,2011-07-05,,   17.29,-99.9,    25.7,    34.8,-99.9,    23.4,-99.9,    29.0,-99.9,    0.00,     8.2,     9.4,     8.4,    11.4,    21.8,    30.3,    30.7,    31.6,    29.4,    27.0,     0.1,     0.1,     0.1,     0.1,     0.1,    5.73,    6.28,    5.83,    7.25,   13.24,   13.03,    3.32,     219,     3.4,      79,   29.99,      41,  603.52,
2027,2011-07-06,,   17.35,-99.9,    27.4,    35.7,-99.9,    23.9,-99.9,    28.9,-99.9,    0.06,     8.4,     9.3,     7.7,    11.2,    21.8,    29.6,    29.9,    31.0,    29.3,    27.0,     0.1,     0.1,     0.1,     0.1,     0.1,    5.82,    6.23,    5.50,    7.11,   13.25,   13.04,    3.32,     208,     2.2,      69,   30.01,      42,  486.32,
2027,2011-07-07,,   17.35,-99.9,    26.4,    36.7,-99.9,    23.7,-99.9,    30.4,-99.9,    0.00,     7.7,     9.3,     7.8,    11.2,    21.2,    30.9,    31.2,    32.2,    29.7,    27.1,     0.1,     0.1,     0.1,     0.1,     0.1,    5.53,    6.23,    5.58,    7.14,   12.89,   13.02,    3.32,     194,     3.1,      74,   29.97,      42,  649.80,
2027,2011-07-08,,   17.35,-99.9,    26.9,    35.1,-99.9,    23.1,-99.9,    29.0,-99.9,    0.00,     7.7,     9.2,     8.4,    11.3,    21.6,    30.5,    30.8,    32.1,    30.0,    27.2,     0.1,     0.1,     0.1,     0.1,     0.1,    5.51,    6.20,    5.82,    7.17,   13.15,   13.02,    3.32,     123,     2.9,      70,   29.89,      42,  528.28,
2027,2011-07-09,,   17.35,-99.9,    26.2,    33.9,-99.9,    24.2,-99.9,    28.3,-99.9,    0.00,     7.4,     8.7,     7.3,    11.1,    22.1,    30.0,    30.3,    31.4,    29.7,    27.4,     0.1,     0.1,     0.1,     0.1,     0.1,    5.39,    5.96,    5.36,    7.08,   13.48,   13.06,    3.32,     178,     3.1,      84,   29.90,      42,  412.11,
2027,2011-07-10,,   17.37,-99.9,    24.4,    33.6,-99.9,    24.3,-99.9,    26.9,-99.9,    0.02,     6.5,     8.4,     7.8,    11.0,    21.8,    28.3,    28.5,    29.9,    29.2,    27.4,     0.1,     0.1,     0.1,     0.1,     0.1,    5.01,    5.82,    5.56,    7.03,   13.30,   13.08,    3.32,     221,     2.1,      95,   30.01,      42,  292.41,
2027,2011-07-11,,   17.39,-99.9,    25.6,    34.1,-99.9,    23.6,-99.9,    27.6,-99.9,    0.02,     6.7,     8.2,     7.3,    10.8,    21.6,    28.8,    29.0,    30.1,    29.0,    27.3,     0.1,     0.1,     0.1,     0.1,     0.1,    5.08,    5.73,    5.36,    6.94,   13.14,   13.06,    3.32,     264,     3.0,      96,   30.02,      42,  453.26,
2027,2011-07-12,,   18.78,-99.9,    25.3,    35.1,-99.9,    24.3,-99.9,    28.3,-99.9,    1.39,    14.0,    13.7,    12.9,    15.8,    25.3,    27.5,    27.8,    29.4,    29.4,    27.4,     0.0,     0.1,     0.1,     0.1,     0.1,    8.55,    8.40,    8.00,    9.57,   15.74,   13.00,    3.32,     243,     2.5,      98,   30.00,      42,  548.45,
2027,2011-07-13,,   18.78,-99.9,    28.2,    34.9,-99.9,    24.5,-99.9,    29.0,-99.9,    0.00,    11.3,    11.7,    11.5,    14.6,    25.2,    29.0,    29.2,    30.2,    28.8,    27.3,     0.0,     0.1,     0.1,     0.1,     0.1,    7.16,    7.37,    7.27,    8.88,   15.62,   13.02,    3.32,     224,     1.8,      81,   29.96,      42,  502.06,
