

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:02:50 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,RHENC.D-1 (pct) ,
2027,2005-05-09,,   25.52,-99.9,    18.8,    28.9,-99.9,    13.1,-99.9,    21.0,-99.9,-99.9,-99.9,    10.7,    13.3,    13.4,    25.4,    22.7,    23.1,    23.4,    21.0,    19.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.80,    6.87,    8.20,    8.23,   15.79,   13.00,    3.34,    0.00,     271,     1.6,-99.9,-99.9,      58,
2027,2005-05-10,,   25.52,-99.9,    20.1,    28.8,-99.9,    14.3,-99.9,    21.8,-99.9,-99.9,    10.2,    10.2,    12.7,-99.9,    25.3,    23.7,    24.1,    24.3,    21.8,    19.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.67,    6.64,    7.87,    7.87,   15.71,   12.99,    3.34,    0.00,     270,     1.6,-99.9,-99.9,      59,
2027,2005-05-11,,   25.52,-99.9,    20.4,    29.7,-99.9,    18.1,-99.9,    23.3,-99.9,-99.9,    10.0,     9.7,    11.8,    12.6,    25.2,    24.1,    24.6,    24.6,    22.3,    19.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.53,    6.42,    7.44,    7.84,   15.64,   12.99,    3.34,    0.00,     304,     2.6,-99.9,-99.9,      59,
2027,2005-05-12,,   25.52,-99.9,    18.5,    28.7,-99.9,    16.5,-99.9,    23.0,-99.9,-99.9,     9.4,     9.1,    10.9,    12.3,    25.4,    24.7,    25.1,    25.2,    22.9,    20.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.29,    6.11,    6.98,    7.66,   15.77,   12.99,    3.34,    0.00,       8,     2.6,-99.9,-99.9,      59,
2027,2005-05-13,,   25.52,-99.9,    22.9,    31.1,-99.9,    16.6,-99.9,    23.9,-99.9,-99.9,     8.8,     8.3,    10.4,    11.9,    25.0,    25.7,    26.1,    26.2,    23.5,    20.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.00,    5.79,    6.76,    7.48,   15.48,   12.91,    3.34,    0.00,     115,     1.8,-99.9,-99.9,      58,
2027,2005-05-14,,   25.52,-99.9,    21.5,    31.5,-99.9,    17.9,-99.9,    25.2,-99.9,-99.9,     8.5,     7.5,    10.0,    11.5,    24.6,    26.1,    26.6,    26.6,    24.0,    20.9,     0.0,     0.1,     0.1,     0.1,     0.1,    5.88,    5.44,    6.57,    7.29,   15.23,   12.99,    3.34,    0.00,     115,     4.3,-99.9,-99.9,      58,
2027,2005-05-15,,   25.52,-99.9,    19.8,    30.5,-99.9,    17.7,-99.9,    23.5,-99.9,-99.9,     7.8,     6.7,     9.2,    11.2,    24.6,    26.3,    26.8,    26.9,    24.4,    21.3,     0.1,     0.1,     0.1,     0.1,     0.1,    5.56,    5.07,    6.17,    7.15,   15.18,   12.98,    3.34,    0.00,     172,     3.0,-99.9,-99.9,      59,
2027,2005-05-16,,   25.52,-99.9,    22.1,    30.3,-99.9,    17.2,-99.9,    24.0,-99.9,-99.9,     7.2,     5.9,     8.5,    11.2,-99.9,    26.9,    27.3,    27.0,    24.5,    21.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.29,    4.75,    5.86,    7.14,   15.04,   13.00,    3.34,    0.00,     243,     2.5,-99.9,-99.9,      58,
2027,2005-05-17,,   25.52,-99.9,    21.2,    29.5,-99.9,    17.9,-99.9,    23.6,-99.9,-99.9,     6.4,     5.2,     8.0,    10.9,    24.3,    26.8,    27.1,    27.0,    24.7,    21.8,     0.1,     0.1,     0.1,     0.1,     0.1,    4.97,    4.47,    5.64,    6.96,   14.98,   12.99,    3.34,    0.00,     343,     2.2,-99.9,-99.9,      59,
2027,2005-05-18,,   25.52,-99.9,    21.4,    31.5,-99.9,    17.9,-99.9,    24.8,-99.9,-99.9,     5.6,     4.9,     7.2,    11.0,    24.3,    27.5,    27.9,    27.7,    25.1,    22.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.64,    4.36,    5.31,    7.03,   15.00,   12.98,    3.34,    0.00,      24,     2.6,-99.9,-99.9,      58,
2027,2005-05-19,,   25.52,-99.9,    22.3,    30.9,-99.9,    17.9,-99.9,    24.3,-99.9,-99.9,     5.5,     4.5,     6.6,    10.6,    24.5,    27.5,    27.9,    27.7,    25.2,    22.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.61,    4.24,    5.06,    6.83,   15.15,   12.99,    3.34,    0.00,     105,     3.8,-99.9,-99.9,      58,
2027,2005-05-20,,   25.65,-99.9,    20.7,    31.3,-99.9,    20.4,-99.9,    24.0,-99.9,-99.9,     5.6,     4.3,     6.0,    10.6,    24.3,    25.8,    26.3,    27.0,    25.4,    22.4,     0.0,     0.1,     0.1,     0.1,     0.1,    4.65,    4.15,    4.81,    6.85,   14.99,   12.94,    3.34,    0.00,     148,     2.7,-99.9,-99.9,      59,
2027,2005-05-21,,   26.36,-99.9,    19.0,    30.7,-99.9,    18.6,-99.9,    23.7,-99.9,-99.9,    13.5,    11.7,     5.7,    10.0,    24.3,    24.3,    24.7,    26.4,    25.2,    22.6,     0.1,     0.1,     0.1,     0.1,     0.1,    8.29,    7.39,    4.69,    6.55,   15.00,   12.98,    3.34,    0.00,     239,     3.1,-99.9,-99.9,      59,
2027,2005-05-22,,   26.39,-99.9,    17.5,    24.6,-99.9,    17.4,-99.9,    20.7,-99.9,-99.9,    10.5,    10.0,    10.3,    10.3,    24.0,    22.4,    22.9,    24.1,    24.0,    22.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.78,    6.57,    6.68,    6.71,   14.80,   13.04,    3.34,    0.00,      65,     4.0,-99.9,-99.9,      60,
2027,2005-05-23,,   26.39,-99.9,    19.4,    28.1,-99.9,    14.4,-99.9,    21.1,-99.9,-99.9,    10.1,     9.1,     9.7,    10.0,    24.2,    24.9,    25.3,    25.7,    24.0,    22.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.58,    6.14,    6.43,    6.56,   14.93,   13.01,    3.34,    0.00,     107,     1.4,-99.9,-99.9,      58,
2027,2005-05-24,,   26.39,-99.9,    23.4,    31.7,-99.9,    17.9,-99.9,    25.0,-99.9,-99.9,     9.1,     8.5,     9.4,    10.0,    24.1,    26.4,    26.8,    26.6,    24.3,    22.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.12,    5.85,    6.29,    6.56,   14.82,   12.99,    3.34,    0.00,     259,     3.1,-99.9,-99.9,      58,
2027,2005-05-25,,   26.39,-99.9,    22.2,    33.8,-99.9,    20.8,-99.9,    27.1,-99.9,-99.9,     8.4,     7.1,     8.6,    10.0,    24.2,    26.6,    27.1,    27.4,    25.1,    22.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.80,    5.26,    5.90,    6.55,   14.90,   12.98,    3.34,    0.00,     304,     5.0,-99.9,-99.9,      59,
2027,2005-05-26,,   26.39,-99.9,    16.5,    25.8,-99.9,    16.1,-99.9,    21.0,-99.9,-99.9,     8.1,     7.2,     8.3,    10.1,    23.8,    25.4,    25.9,    26.7,    25.1,    22.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.67,    5.28,    5.77,    6.62,   14.63,   13.01,    3.34,    0.00,      31,     4.2,-99.9,-99.9,      60,
2027,2005-05-27,,   26.39,-99.9,    17.7,    28.6,-99.9,    13.3,-99.9,    21.1,-99.9,-99.9,     7.4,     6.8,     7.9,    10.1,    24.1,    26.0,    26.4,    27.0,    25.0,    22.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.40,    5.12,    5.60,    6.61,   14.87,   12.98,    3.34,    0.00,     237,     1.2,-99.9,-99.9,      58,
2027,2005-05-28,,   26.39,-99.9,    19.4,    30.7,-99.9,    16.2,-99.9,    23.6,-99.9,-99.9,     6.1,     6.4,     7.4,     9.7,    24.1,    27.1,    27.6,    27.8,    25.4,    22.9,     0.1,     0.1,     0.1,     0.1,     0.1,    4.83,    4.99,    5.39,    6.42,   14.85,   12.97,    3.34,    0.00,     215,     1.5,-99.9,-99.9,      58,
2027,2005-05-29,,   26.39,-99.9,    23.3,    32.5,-99.9,    17.3,-99.9,    25.1,-99.9,-99.9,-99.9,     6.1,     7.4,    10.3,    24.0,    28.3,    28.7,    28.5,    25.9,    23.1,     0.1,     0.1,     0.1,     0.1,     0.1,    4.36,    4.85,    5.40,    6.71,   14.79,   12.97,    3.34,    0.00,     255,     1.0,-99.9,-99.9,      58,
2027,2005-05-30,,   26.43,-99.9,    21.8,    33.5,-99.9,    19.7,-99.9,    25.7,-99.9,-99.9,     5.0,     5.8,     6.9,     9.8,    24.1,    28.0,    28.4,    28.8,    26.4,    23.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.43,    4.74,    5.17,    6.48,   14.82,   12.95,    3.34,    0.00,      33,     1.7,-99.9,-99.9,      58,
2027,2005-05-31,,   26.44,-99.9,    23.6,    29.6,-99.9,    21.1,-99.9,    25.2,-99.9,-99.9,     4.8,     5.4,     6.6,    10.0,    24.0,    28.0,    28.2,    28.0,    26.1,    23.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.34,    4.57,    5.04,    6.55,   14.75,   13.00,    3.34,    0.00,     351,     2.0,-99.9,-99.9,      58,
2027,2005-06-01,,   26.59,-99.9,    21.8,    28.6,-99.9,    21.6,-99.9,    23.8,-99.9,-99.9,     4.6,     5.1,     6.2,    10.3,-99.9,    24.6,    25.0,    26.0,    25.5,    23.6,     0.1,     0.1,     0.1,     0.1,     0.1,    4.27,    4.45,    4.87,    6.68,   14.93,   12.99,    3.34,    0.00,     115,     4.4,-99.9,   29.97,      59,
2027,2005-06-02,,   26.78,-99.9,    23.4,    27.7,-99.9,    21.3,-99.9,    23.8,-99.9,-99.9,     4.9,     5.9,     6.2,     9.6,    23.8,    24.1,    24.5,    24.9,    24.6,    23.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.36,    4.78,    4.87,    6.36,   14.63,   13.03,    3.34,    0.00,     158,     5.7,-99.9,   29.94,      59,
2027,2005-06-03,,   27.27,-99.9,    21.2,    30.9,-99.9,    20.4,-99.9,    24.0,-99.9,-99.9,    12.2,    11.2,     6.4,     9.6,    23.7,    24.0,    24.4,    25.1,    24.6,    23.3,     0.1,     0.1,     0.1,     0.1,     0.1,    7.64,    7.14,    4.98,    6.37,   14.57,   12.98,    3.34,    0.00,     179,     2.9,-99.9,   30.00,      59,
2027,2005-06-04,,   27.65,-99.9,    23.9,    29.8,-99.9,    20.3,-99.9,    24.5,-99.9,-99.9,    14.2,    12.1,    15.8,    15.0,    23.6,    25.7,    26.0,    26.2,    24.8,    23.3,     0.0,     0.1,     0.1,     0.1,     0.1,    8.68,    7.56,    9.55,    9.08,   14.47,   13.01,    3.34,    0.00,     164,     3.5,-99.9,   29.99,      58,
2027,2005-06-05,,   27.68,-99.9,    23.4,    29.1,-99.9,    22.3,-99.9,    25.0,-99.9,-99.9,    12.4,    10.6,    14.1,    14.3,    25.3,    25.5,    25.9,    26.3,    25.1,    23.3,     0.1,     0.1,     0.1,     0.1,     0.1,    7.71,    6.83,    8.59,    8.75,   15.68,   13.00,    3.34,    0.00,     182,     2.2,-99.9,   30.02,      59,
2027,2005-06-06,,   27.69,-99.9,    24.2,    33.1,-99.9,    22.9,-99.9,    26.4,-99.9,-99.9,    11.3,    10.1,    13.3,    13.6,    25.2,    27.5,    27.8,    28.0,    25.7,    23.5,     0.1,     0.1,     0.1,     0.1,     0.1,    7.15,    6.57,    8.19,    8.36,   15.64,   12.96,    3.34,    0.00,     232,     1.1,-99.9,   30.04,      58,
2027,2005-06-07,,   27.70,-99.9,    22.1,    33.3,-99.9,    21.9,-99.9,    25.7,-99.9,-99.9,    12.0,    10.5,    12.7,    13.5,    25.0,    26.2,    26.7,    27.6,    26.3,    23.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.54,    6.77,    7.89,    8.29,   15.52,   12.93,    3.34,    0.00,      21,     2.0,-99.9,   30.04,      59,
2027,2005-06-08,,   27.71,-99.9,    24.7,    32.7,-99.9,    20.8,-99.9,    26.1,-99.9,-99.9,    11.0,     9.6,    12.6,    13.2,    25.1,    29.0,    29.3,    29.5,    26.8,    23.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.05,    6.35,    7.84,    8.16,   15.56,   12.97,    3.34,    0.00,     349,     1.3,-99.9,   29.96,      58,
2027,2005-06-09,,   27.71,-99.9,    22.0,    33.5,-99.9,    21.8,-99.9,    26.9,-99.9,-99.9,    16.6,    13.4,    16.7,    13.2,    24.8,    27.4,    27.9,    29.3,    27.4,    24.2,     0.1,     0.1,     0.1,     0.1,     0.2,    9.99,    8.24,   10.08,    8.13,   15.32,   12.93,    3.34,    0.00,      78,     1.9,-99.9,   30.02,      59,
2027,2005-06-10,,   28.46,-99.9,    23.3,    32.8,-99.9,    21.1,-99.9,    25.9,-99.9,-99.9,    13.1,    11.1,    14.3,    14.5,    25.9,    27.3,    27.7,    28.4,    27.0,    24.5,     0.1,     0.1,     0.1,     0.1,     0.1,    8.11,    7.08,    8.72,    8.86,   16.12,   12.99,    3.34,    0.00,     117,     2.8,-99.9,   30.04,      59,
2027,2005-06-11,,   28.51,-99.9,    23.7,    27.9,-99.9,    22.8,-99.9,    24.7,-99.9,-99.9,    12.1,    10.8,    14.1,    13.8,    25.6,    25.1,    25.5,    26.1,    26.0,    24.5,     0.1,     0.1,     0.1,     0.1,     0.1,    7.59,    6.94,    8.60,    8.45,   15.89,   13.03,    3.34,    0.00,      92,     3.2,-99.9,   30.00,      60,
2027,2005-06-12,,   28.98,-99.9,    24.9,    27.2,-99.9,    23.3,-99.9,    24.8,-99.9,-99.9,    14.1,    12.1,    15.8,    14.3,    25.5,    24.8,    25.1,    25.3,    25.1,    24.3,     0.1,     0.1,     0.1,     0.1,     0.1,    8.62,    7.55,    9.56,    8.73,   15.87,   13.00,    3.34,    0.00,     111,     8.9,-99.9,   29.97,      60,
2027,2005-06-13,,   29.06,-99.9,    24.8,    31.1,-99.9,    24.4,-99.9,    26.3,-99.9,-99.9,    12.6,    11.1,    14.5,    14.7,    25.8,    26.9,    27.2,    27.4,    25.8,    24.2,     0.1,     0.1,     0.1,     0.1,     0.1,    7.84,    7.06,    8.83,    8.95,   16.10,   13.01,    3.34,    0.00,     159,     5.8,-99.9,   30.01,      60,
2027,2005-06-14,,   29.12,-99.9,    24.4,    30.3,-99.9,    23.7,-99.9,    26.7,-99.9,-99.9,    11.5,    10.7,    13.8,    14.2,    25.7,    28.1,    28.6,    28.7,    26.6,    24.3,     0.1,     0.1,     0.1,     0.1,     0.1,    7.29,    6.88,    8.47,    8.68,   15.99,   12.96,    3.34,    0.00,     177,     1.8,-99.9,   29.96,      59,
2027,2005-06-15,,   29.12,-99.9,    26.5,    34.4,-99.9,    23.4,-99.9,    28.6,-99.9,-99.9,    10.5,     9.9,    12.6,    13.8,    25.9,    30.0,    30.3,    30.1,    27.4,    24.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.80,    6.49,    7.84,    8.48,   16.12,   12.95,    3.34,    0.00,     321,     1.7,-99.9,   29.94,      60,
2027,2005-06-16,,   29.12,-99.9,    27.0,    35.1,-99.9,    24.0,-99.9,    29.4,-99.9,-99.9,     9.6,     9.5,    11.8,    13.0,    25.2,    30.8,    31.1,    30.9,    28.1,    24.9,     0.1,     0.1,     0.1,     0.1,     0.2,    6.34,    6.32,    7.41,    8.03,   15.63,   12.95,    3.34,    0.00,     295,     2.1,-99.9,   29.89,      60,
2027,2005-06-17,,   29.12,-99.9,    23.1,    33.0,-99.9,    23.0,-99.9,    28.1,-99.9,-99.9,     9.5,     8.7,    11.1,    12.8,    25.2,    30.2,    30.4,    30.9,    28.6,    25.2,     0.0,     0.1,     0.1,     0.1,     0.1,    6.32,    5.94,    7.07,    7.91,   15.65,   12.95,    3.34,    0.00,     316,     2.6,-99.9,   29.92,      60,
2027,2005-06-18,,   29.12,-99.9,    24.1,    32.6,-99.9,    21.0,-99.9,    27.0,-99.9,-99.9,     8.2,     8.3,    10.4,    12.7,    25.5,    29.6,    30.0,    30.3,    28.4,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.72,    5.76,    6.74,    7.86,   15.82,   12.97,    3.34,    0.00,     289,     2.0,-99.9,   29.91,      60,
2027,2005-06-19,,   29.34,-99.9,    21.3,    29.6,-99.9,    21.3,-99.9,    24.4,-99.9,-99.9,     7.6,     8.2,     9.9,    12.2,    25.3,    26.4,    26.9,    28.1,    27.6,    25.6,     0.1,     0.1,     0.1,     0.1,     0.1,    5.49,    5.75,    6.50,    7.60,   15.71,   13.03,    3.34,    0.00,     271,     1.4,-99.9,   29.96,      61,
2027,2005-06-20,,   29.35,-99.9,    21.9,    29.8,-99.9,    19.7,-99.9,    24.4,-99.9,-99.9,     8.4,     7.9,     9.9,    12.3,    25.2,    25.8,    26.2,    27.1,    26.7,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    5.82,    5.60,    6.53,    7.65,   15.64,   12.99,    3.34,    0.00,      68,     3.1,-99.9,   30.05,      60,
2027,2005-06-21,,   29.35,-99.9,    22.7,    30.1,-99.9,    19.1,-99.9,    24.7,-99.9,-99.9,     7.6,     7.2,     9.8,    11.7,    25.3,    27.2,    27.6,    28.2,    26.7,    25.3,     0.1,     0.1,     0.1,     0.1,     0.1,    5.46,    5.31,    6.44,    7.38,   15.72,   12.98,    3.34,    0.00,      68,     3.3,-99.9,   30.11,      60,
2027,2005-06-22,,   29.35,-99.9,    22.8,    31.7,-99.9,    18.7,-99.9,    25.3,-99.9,-99.9,     5.8,     6.2,     9.3,    11.9,    25.1,    28.4,    28.8,    29.1,    27.2,    25.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.73,    4.90,    6.21,    7.46,   15.55,   12.96,    3.34,    0.00,      80,     2.2,-99.9,   30.12,      60,
2027,2005-06-23,,   29.35,-99.9,    23.4,    32.2,-99.9,    19.7,-99.9,    26.3,-99.9,-99.9,     4.5,     5.2,     9.0,    11.7,    24.8,    29.5,    29.9,    29.9,    27.7,    25.3,     0.1,     0.1,     0.1,     0.1,     0.1,    4.24,    4.47,    6.09,    7.37,   15.33,   12.97,    3.34,    0.00,     358,     0.9,-99.9,-99.9,      60,
2027,2005-06-24,,   29.35,-99.9,    24.4,    34.0,-99.9,    21.5,-99.9,    27.6,-99.9,-99.9,     4.3,     5.4,     8.2,    11.8,    24.8,    28.2,    28.6,    29.4,    28.0,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.16,    4.55,    5.72,    7.43,   15.37,   12.95,    3.34,    0.00,      71,     1.9,-99.9,-99.9,      60,
2027,2005-06-25,,   29.45,-99.9,    24.2,    32.3,-99.9,    20.9,-99.9,    25.7,-99.9,-99.9,     4.1,     5.0,     7.7,    11.4,    25.1,    27.2,    27.7,    28.7,    27.8,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.05,    4.41,    5.53,    7.23,   15.53,   12.97,    3.34,    0.00,      70,     2.8,-99.9,   30.07,      60,
2027,2005-06-26,,   29.86,-99.9,    22.9,    26.3,-99.9,    21.4,-99.9,    23.7,-99.9,-99.9,    10.9,     9.7,     7.5,    11.2,    24.8,    24.0,    24.5,    25.7,    26.4,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.96,    6.42,    5.42,    7.11,   15.36,   13.00,    3.34,    0.00,      28,     4.7,-99.9,   30.03,      61,
2027,2005-06-27,,   29.94,-99.9,    25.0,    30.4,-99.9,    21.3,-99.9,    25.0,-99.9,-99.9,    10.5,     9.1,     9.4,    11.0,    24.8,    26.5,    26.9,    27.0,    26.0,    25.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.79,    6.15,    6.25,    7.03,   15.34,   12.99,    3.34,    0.00,      33,     2.4,-99.9,   30.05,      60,
2027,2005-06-28,,   30.10,-99.9,    23.0,    33.4,-99.9,    22.8,-99.9,    26.7,-99.9,-99.9,     9.2,     8.2,     9.2,    10.9,    24.7,    26.9,    27.3,    28.0,    26.6,    25.1,     0.1,     0.1,     0.1,     0.1,     0.1,    6.18,    5.74,    6.17,    6.99,   15.29,   12.95,    3.34,    0.00,     127,     2.7,-99.9,   30.08,      60,
2027,2005-06-29,,   30.26,-99.9,    23.2,    28.1,-99.9,    22.6,-99.9,    24.8,-99.9,-99.9,    11.2,     9.7,     9.4,    11.1,    24.4,    26.1,    26.4,    26.8,    26.2,    25.1,     0.1,     0.1,     0.1,     0.1,     0.1,    7.13,    6.39,    6.27,    7.10,   15.09,   13.01,    3.34,    0.00,     115,     1.4,-99.9,   30.06,      61,
2027,2005-06-30,,   31.46,-99.9,    22.6,    30.5,-99.9,    22.4,-99.9,    25.4,-99.9,-99.9,    20.1,    16.3,    18.6,    11.2,    24.5,    26.0,    26.4,    27.3,    26.3,    25.1,     0.0,     0.1,     0.1,     0.1,     0.1,   12.17,    9.85,   11.21,    7.13,   15.12,   12.97,    3.34,    0.00,     193,     0.6,-99.9,   30.04,      60,
2027,2005-07-01,,   31.47,-99.9,    25.0,    31.2,-99.9,    22.1,-99.9,    25.9,-99.9,-99.9,    12.3,    10.7,    14.8,    14.6,    25.1,    27.7,    28.0,    28.0,    26.4,    25.1,     0.1,     0.1,     0.1,     0.1,     0.2,    7.67,    6.90,    8.97,    8.91,   15.56,   12.96,    3.34,    0.00,     291,     1.2,-99.9,-99.9,      60,
2027,2005-07-02,,   31.47,-99.9,    26.5,    33.4,-99.9,    24.0,-99.9,    27.9,-99.9,-99.9,    11.3,     9.9,    13.2,    13.8,    25.5,    28.7,    28.9,    28.9,    27.0,    25.1,     0.1,     0.1,     0.1,     0.1,     0.1,    7.18,    6.52,    8.13,    8.45,   15.82,   12.97,    3.34,    0.00,     279,     1.6,-99.9,-99.9,      60,
2027,2005-07-03,,   31.68,-99.9,    24.3,    33.1,-99.9,    22.5,-99.9,    26.8,-99.9,-99.9,    10.6,     9.5,    12.7,    13.4,    25.4,    28.3,    28.7,    28.9,    27.3,    25.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.82,    6.29,    7.89,    8.22,   15.74,   12.95,    3.34,    0.00,     241,     2.1,-99.9,   29.97,      61,
2027,2005-07-04,,   31.70,-99.9,    25.1,    32.8,-99.9,    23.1,-99.9,    27.1,-99.9,-99.9,    10.4,     9.5,    12.0,    12.9,    25.2,    28.8,    29.1,    29.1,    27.5,    25.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.73,    6.29,    7.51,    7.99,   15.63,   12.95,    3.34,    0.00,     203,     1.6,-99.9,   30.02,      60,
2027,2005-07-05,,   31.74,-99.9,    25.3,    32.5,-99.9,    23.3,-99.9,    27.3,-99.9,-99.9,     9.2,     8.6,    11.0,    12.5,    25.3,    28.9,    29.2,    29.2,    27.8,    25.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.16,    5.92,    7.02,    7.78,   15.67,   12.95,    3.34,    0.00,     231,     1.4,-99.9,   30.06,      61,
2027,2005-07-06,,   31.87,-99.9,    25.2,    32.1,-99.9,    24.1,-99.9,    27.6,-99.9,-99.9,     9.1,     8.6,    10.1,    12.5,    25.1,    28.7,    29.1,    29.2,    27.8,    25.7,     0.1,     0.1,     0.1,     0.1,     0.1,    6.13,    5.90,    6.59,    7.75,   15.57,   12.96,    3.34,    0.00,     276,     1.3,-99.9,   30.06,      61,
2027,2005-07-07,,   31.88,-99.9,    26.5,    32.1,-99.9,    22.4,-99.9,    27.6,-99.9,-99.9,     8.7,     8.2,     9.6,    12.1,    25.2,    27.8,    28.1,    28.3,    27.4,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    5.96,    5.72,    6.36,    7.58,   15.61,   12.97,    3.34,    0.00,     171,     3.2,-99.9,   30.00,      61,
2027,2005-07-08,,   31.88,-99.9,    23.0,    30.9,-99.9,    22.8,-99.9,    27.3,-99.9,-99.9,     7.9,     7.3,     8.8,    11.9,    24.9,    28.5,    28.8,    29.0,    27.7,    26.0,     0.0,     0.1,     0.1,     0.1,     0.1,    5.60,    5.35,    6.02,    7.49,   15.42,   12.95,    3.34,    0.00,     231,     4.7,-99.9,   30.02,      61,
2027,2005-07-09,,   31.88,-99.9,    26.2,    33.3,-99.9,    21.3,-99.9,    27.6,-99.9,-99.9,     5.8,     5.8,     7.9,    11.0,    24.9,    29.7,    29.8,    29.7,    27.9,    26.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.74,    4.73,    5.62,    7.01,   15.43,   12.94,    3.34,    0.00,      57,     1.1,-99.9,   29.98,      60,
2027,2005-07-10,,   31.99,-99.9,    25.8,    33.0,-99.9,    23.5,-99.9,    26.5,-99.9,-99.9,     4.9,     5.5,     7.5,    10.9,    24.8,    27.5,    27.8,    28.2,    27.7,    26.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.36,    4.59,    5.43,    6.99,   15.34,   12.98,    3.34,    0.00,      83,     4.0,-99.9,   30.03,      62,
2027,2005-07-11,,   35.62,-99.9,    26.7,    26.8,-99.9,    22.6,-99.9,    24.6,-99.9,-99.9,    15.7,    13.9,    20.6,    20.0,    31.9,    24.3,    24.4,    24.5,    25.1,    26.0,     0.1,     0.1,     0.1,     0.1,     0.1,    9.50,    8.52,   12.45,   12.09,   20.87,   12.90,    3.34,    0.00,     113,    10.4,-99.9,   29.97,      63,
2027,2005-07-12,,   35.62,-99.9,    25.8,    32.8,-99.9,    25.7,-99.9,    28.6,-99.9,-99.9,    12.2,    10.9,    15.4,    15.8,    28.3,    27.4,    27.7,    27.5,    26.2,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.60,    6.96,    9.34,    9.58,   17.99,   13.00,    3.34,    0.00,     174,     7.2,-99.9,   30.06,      61,
2027,2005-07-13,,   35.62,-99.9,    25.9,    33.3,-99.9,    25.0,-99.9,    28.3,-99.9,-99.9,    11.2,    10.1,    14.0,    14.5,    26.8,    29.4,    29.7,    29.4,    27.3,    25.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.13,    6.57,    8.54,    8.85,   16.79,   12.93,    3.34,    0.00,     212,     1.1,-99.9,   30.03,      61,
